DT_U1,DT_U2,DT_U3,DT_ext-int,DT_ext4-int4,DP_U1_c1,DP_U1_c2,DP_U2_c1,DP_U2_c2,DP_U3_c1,DP_U3_c2,Q_U1,Q_U2,Q_U3,P30,DT30
-4.5,-0.09999999999999964,-1.5999999999999996,20.385500000000004,2096786497.2978945,19.5,20.299999999999997,2.8999999999999986,2.8000000000000007,-91.5,27.4,-399.59999999999997,-0.03999999999999986,-78.71999999999998,115.28333333333332,-1.0699999999999985
-3.6999999999999993,-0.09999999999999964,-1.5999999999999996,17.748333333333335,1792772780.1241045,13.899999999999999,17.4,1.1999999999999993,0.5,-91.7,27.599999999999998,-238.27999999999997,-0.03999999999999986,-77.75999999999999,96.375,-0.8399999999999999
-4.899999999999999,0.0,-0.8000000000000007,11.134666666666668,1143673297.4066525,18.9,19.599999999999998,3.0,2.0,-91.7,9.8,-440.9999999999999,0.0,-24.12000000000002,141.40445736434108,-3.7699999999999996
-4.699999999999999,-0.09999999999999964,-0.40000000000000036,15.245466666666667,1547606179.5925035,18.799999999999997,19.6,3.5,2.9000000000000004,-91.8,23.8,-417.12499999999994,-0.04499999999999984,-9.32000000000001,117.83333333333333,-1.9299999999999997
-4.5,-0.09999999999999964,-1.9000000000000004,15.907133333333336,1601242778.2774658,19.099999999999998,19.9,3.6000000000000014,3.0,-91.6,16.3,-396.45,-0.03999999999999986,-93.57500000000002,122.55833333333332,-1.5699999999999985
-3.8000000000000007,0.0,-1.8000000000000007,15.610433333333333,1567824599.2763386,17.5,15.100000000000001,3.1999999999999993,3.0999999999999996,-91.6,15.7,-251.56000000000006,0.0,-87.21000000000004,103.23333333333335,-1.0708637873754157
-3.799999999999999,-0.09999999999999964,-1.9000000000000004,15.294100000000002,1530852794.9220524,17.2,14.900000000000002,3.0999999999999996,3.3000000000000007,-91.7,16.0,-249.84999999999994,-0.03999999999999986,-93.10000000000002,95.20833333333336,-0.9000000000000004
-4.799999999999999,-0.09999999999999787,-1.1000000000000014,11.447533333333332,1165301028.6555119,18.799999999999997,19.6,2.1999999999999993,0.9000000000000004,-91.8,10.000000000000002,-431.27999999999986,-0.03999999999999915,-33.38500000000005,113.64999999999999,-2.927906976744186
-4.799999999999999,-0.10000000000000142,-2.0000000000000018,13.760833333333332,1398544286.2282658,19.0,19.8,2.299999999999999,0.5999999999999996,-91.8,15.8,-428.8799999999999,-0.04000000000000057,-97.90000000000009,107.74166666666667,-2.4000000000000004
-4.900000000000002,-0.10000000000000142,-0.40000000000000213,11.865466666666665,1215889892.5084963,18.700000000000003,19.4,2.4000000000000004,1.5999999999999996,-92.0,28.0,-438.06000000000023,-0.04000000000000057,-19.580000000000105,119.5624031007752,-2.9700000000000006
-4.899999999999999,0.0,-1.0,9.982066666666666,1014656968.4601612,18.6,19.400000000000002,2.0,0.8000000000000007,-91.89999999999999,22.6,-439.52999999999986,0.0,-22.15,117.78333333333332,-3.16
-4.799999999999999,-0.10000000000000142,-0.8000000000000007,12.541633333333335,1276082418.5446434,19.0,19.8,2.3000000000000007,0.8999999999999986,-91.89999999999999,21.3,-432.7199999999999,-0.04000000000000057,-17.280000000000015,112.77499999999999,-2.2300000000000004
-5.1,0.0,-0.6000000000000014,8.802999999999999,886653330.9759121,18.0,18.8,1.5999999999999996,0.1999999999999993,-91.8,21.9,-445.22999999999996,0.0,-13.260000000000032,113.69166666666668,-3.299999999999999
-3.799999999999999,-0.10000000000000142,-1.6999999999999993,17.600966666666665,1781248572.5193605,14.4,17.8,2.5,0.8000000000000007,-91.5,27.3,-249.84999999999994,-0.04000000000000057,-83.89499999999997,100.92500000000001,-0.7299999999999986
-5.000000000000002,-0.10000000000000142,-1.6999999999999993,7.9818,805220638.1171951,17.700000000000003,18.3,1.4000000000000004,0.7999999999999989,-91.89999999999999,25.300000000000004,-435.75000000000017,-0.04000000000000057,-80.66499999999998,129.60833333333332,-3.728239202657809
-5.1,0.0,-0.5,7.065899999999999,711643100.8375692,18.0,18.7,1.8000000000000007,0.8000000000000007,-91.8,20.900000000000002,-448.29,0.0,-10.875,120.22500000000002,-3.799999999999999
-5.199999999999999,0.0,-0.5,6.399351052048726,643453278.5333462,17.9,18.7,1.5,0.6999999999999993,-92.0,20.700000000000003,-458.1199999999999,0.0,-10.825,117.58709856035438,-3.705315614617943
-5.200000000000001,0.0,-1.1999999999999993,5.026700000000002,500089525.7634258,17.2,17.8,1.0,-0.1999999999999993,-92.0,8.5,-445.6400000000001,0.0,-35.45999999999998,116.01666666666667,-1.2300000000000004
