0,1,2,3,4,5,6,7,8,9,10,11,12,13
-2.579480698748006,-1.5911290115850465,6.859773994183979,5.2887341795718825,0.4671330929495579,-2.1955658091776438,2.457988633138771,1.039464958160295,0.01251062976509623,-0.13626928911021718,0.07181994632194569,-0.0989138696697169,0.5181692025811115,0.1369686369474463
-1.9517202238518034,-0.8552292230387287,5.129175366557367,3.7953479435820543,0.11725127804175661,-1.5547302527777616,0.21715789645041128,0.06294537656838414,-0.06837564218562221,-0.1522147557760083,0.07770152453920794,-0.04068881248210046,0.22841137502865583,0.05882828935755324
-1.3364888123058931,-2.2065205176952856,2.5707410640971675,2.472282488334355,-1.0415569549027948,-1.231568681037509,-1.5200432642392994,-0.11363000531450335,0.07125018521732279,0.02483352711855134,0.0538788071944331,0.11211708933762995,-0.07686968227119992,-0.03567921992202367
-2.1993041766665042,-1.715168729313628,5.974467729880744,5.671245643159786,0.9178756575445176,-3.1841543268872594,2.9033905854282827,0.5344203578098482,-0.06002568560705875,-0.2306592158212158,0.0753777624066702,-0.3181540615515948,0.49414191313253575,0.1263201329066185
-0.9511954786236151,-1.5613791601788265,2.012495776649742,1.4564755696380494,-1.9020493462953847,-0.9566084823389992,-2.8589266646211358,-0.7993314919008615,-0.09240101208427412,-0.14549766247235715,0.09631797229397704,0.2120644002437532,-0.2723251328128828,-0.09705399384651105
-0.9788529184973318,-1.8298866649633496,2.280219675846848,2.418169415240895,-1.4395907237517525,-1.4410076938560716,-2.187585672025708,-0.7584246050110125,-0.08465129673904423,-0.150699281229607,0.09097083659142191,0.022225316865887832,-0.22203922558067155,-0.08605522025294776
-1.1322305158846013,-0.00406086458329479,2.5370654156795487,1.3067181811374586,-0.6371051159963205,-1.3531272406382882,-2.6241100990890227,-0.9347381714744752,-0.04851275415464487,-0.04151201672512247,0.036080490586270365,0.1969458260113178,-0.0595473863718552,-0.006979098908215338
-1.375079818379591,-2.3472785700451557,2.356116436439012,1.657536229546308,-1.226420276094432,-0.8083298541431609,-1.9700588863312294,0.2663226765240852,0.09603844827886636,0.041106458215071924,0.05116735134810529,0.3677240715419557,-0.10347617781256326,-0.04320669094528565
-1.1204133821765008,-0.025168417884218922,2.761124825044695,1.5943379872085663,-0.3604636712059945,-1.3932935493917082,-2.307155610603898,-0.8524062140942972,-0.14484153702224856,-0.17934215709200216,0.09092770813136765,0.15325447097307765,-0.036571833523417134,-0.011284311709894582
-1.4253733086718134,-2.5315691936103133,2.486168198711062,1.9928093340259139,-0.9199836045982414,-0.9754736243201978,-1.627466659749912,0.5227801527310416,0.11776915259493151,0.044053870757387426,0.06566828486490187,0.31565107045324087,-0.04060724607172649,-0.025593995611118518
-1.3246831946053585,-1.997861324084445,2.4374830286005564,2.2027138739568155,-0.9798037153588038,-0.9375518339864833,-1.285264693544746,-0.372612665621798,-0.02270218257027639,-0.06843641312462183,0.07023823603116805,0.07061863317940006,-0.09465533661168574,-0.04873788763744613
-1.7188766851414548,0.3054092604601761,1.53516441670411,-1.1131611604818292,0.7353237983837139,-0.32808459332395257,-0.5766527521392419,-0.2325265167444432,-0.013680286354454438,0.09770883709597168,-0.07377891771684694,0.0796737919580006,0.007678369786326184,0.009515907361537486
-1.8364763693417279,-1.8676933966931306,1.1531573995082827,-0.9899248089304656,0.04874138797638537,0.3373072988372902,-0.3195215494424302,0.8357608578373393,0.09119653762672257,0.1297392080409484,-0.03275886760965265,0.2871877738084275,-0.05065993600839329,-0.031422858639475665
-1.9552009810143782,-0.015926971881198036,2.406210022588713,-0.287174312727228,1.2538005965010104,-0.22054935611954332,0.38902764656537314,0.2550247933471996,-0.07453586618203968,-0.016776728056514575,-0.03771340670412392,0.06558906070496373,0.15629141649370318,0.03762762670961852
-1.9713291704674556,0.09622741682980697,2.4742391949479705,-0.25731431263017246,1.240567020352875,-0.17153351632410435,0.4615105527760893,0.13190157612912437,-0.09412615260193267,-0.029408842308376863,-0.03448874497135188,0.036095976654907234,0.15348897516273938,0.03710549003390914
-1.9990783644371277,0.0714684635130716,2.550708991428365,-0.21721111228205786,1.2682165972485664,-0.1509989804719642,0.5014739256728774,0.18162832458459052,-0.08616468700340608,-0.02511793299259256,-0.027430827917711433,0.06331340711528431,0.17050895344753741,0.041854913138012755
-1.1170922757026287,-1.433949946181096,0.3074561621000435,-2.0720650912633585,1.1985419800925288,0.5327328794176636,1.5927516346918607,0.6007337789946247,-0.9843056063424437,-1.2838957703356744,0.395345794494974,0.013372996534236306,-0.10944612691773899,-0.16113898561965
-1.1487372667052727,-1.5566366299722718,0.29627631882857325,-2.3603913043963773,1.0106969714719467,0.6601062711681064,1.182851077451216,0.888427355684618,-0.9170411539087207,-1.2168397828213207,0.3871637241221914,0.1579425942548917,-0.11270982564463643,-0.1567706714060063
-1.0903475443285118,0.3920764765085835,1.5414839053908396,-2.7402249324942196,1.535942131793293,0.8806472518697618,0.6989666463556126,0.6177589989100816,-1.2695841226116233,-1.6473863479168789,0.5209165053837258,0.34522475475399633,0.02250319913664015,-0.12700030407841492
-1.0284300140451954,-1.6253490618366593,-0.16396156330900571,-2.3996314422198597,0.6783042401487585,0.7238274108237982,1.2172999831536766,0.3030828546176091,-0.949930536964549,-1.2216102126647606,0.3720900235031847,0.18725110944814194,-0.12148506955914125,-0.1590889439570657
-1.4063606936782127,-1.3230003389704839,1.0495983443764403,-2.1812555504430993,0.5508332411289338,1.4600117350459942,1.4165557011485588,0.49505050569983405,-0.9777427910463123,-1.2434873228002696,0.38232225313793217,0.23014953349331627,-0.08882028706015102,-0.1550551821940242
-0.9468153588813675,0.4196724289596109,1.2739755593362627,-2.584921798615821,1.782253757712744,0.49360835922649615,0.7554320140446464,0.5116032914282842,-1.2885444917245363,-1.6750377864355115,0.5229160059481806,0.2482598293128811,0.016829590012265118,-0.13115197531051626
-1.3325644842912345,-1.2349414611573342,0.96183815523543,-1.9610964648962816,1.0675994347861022,1.0288246766670721,1.780728476363805,0.557689991534109,-1.0051915189634404,-1.288710160590741,0.39236337269986876,0.045831585945430374,-0.08411756537140505,-0.15872944261359362
-1.7262388259929988,0.18541447225486943,1.766735312827311,-1.1650549016739353,0.8162881932409249,-0.10419555090653297,-0.7513178916178295,0.1361521316718751,-0.07485652801888473,-0.02729036656913149,-0.013908132557336722,0.19263103485993774,0.012420229706286564,0.00014356963913603763
0.9231601868201408,-1.9855341924821839,2.312954428527754,-1.1116545688465047,0.8868312092642201,0.15827255669059243,0.8763127234974231,-0.6089735881334478,3.2796947331886916,-0.07365088756724229,1.2252857792023357,-0.04807827292412985,-0.08147890242372044,-0.11648245240321123
1.1847390027386624,-2.0468161821463577,1.4256007341776142,-2.0360593683298704,0.4304055663251044,-0.013343730942367444,-0.2539623451723592,-0.5657898967497923,3.497505682291446,0.10892403413158547,1.201047375799453,0.14163611112202545,-0.15995828309115484,-0.09304463009305104
0.8495496630488276,-2.4610373547160678,1.5675302656950612,-1.4229304155430906,0.46394315308491,0.17000077559219764,0.4363499895149483,-0.5441200062250514,3.2024259805940076,0.0801181560052535,1.1121971460465965,0.1749731682188258,-0.06146254718839262,-0.1254163548066045
-1.9560072789336487,0.31332425757960297,2.4834623248022485,-0.35516750121947765,1.2138830495912674,-0.16847315157103265,0.3573228056307171,-0.026532511992956954,-0.1201687523574207,-0.04404786407810449,-0.0292475698929132,-0.02115897854835514,0.09441855763863045,0.01712823455003394
-1.8583919470583412,-1.7808589379657855,1.3272723358002132,-0.43353862153619577,0.37868052733208235,0.18821870564187307,0.38293741972920703,0.5244992121265255,0.02446294103367607,0.0700746779131907,-0.03415754148613679,0.09582882580502344,-0.035228606145802095,0.01104516757433307
-1.9160896270621324,0.02583574271057765,2.285643661510719,-0.35902678854061604,1.1463185110410556,-0.19189148984141596,0.3529890982161405,0.08729095587386619,-0.08688534406957786,-0.023053029352174847,-0.03157213296022049,0.06625895988123526,0.14336165592070071,0.035202364822970296
-1.9728239360757713,0.1676487925628786,2.474781198094844,-0.31181209066734966,1.187881815904614,-0.12665777901815697,0.4107252201794825,0.022543077262144648,-0.10707396576704033,-0.0384775765341168,-0.028150753393763363,0.016491027578024717,0.10705583195755328,0.0229353361423041
-1.945777335995798,-1.5810997298746265,1.6086751087440498,-0.4564213473806121,0.308427981144176,0.39034970124141133,0.35687960883696596,0.49341269794276305,0.014481784487344223,0.06636806936936408,-0.03494971841854264,0.0686029599840886,-0.05034412426754746,0.0071933085595078895
-1.8889158863164695,0.006712561605655472,2.187317812348905,-0.4245562858674747,1.147255887238406,-0.2524220149790729,0.27398522418594,0.06588120080400667,-0.08502837470158978,-0.02396233249690321,-0.028420193345640516,0.0744370404087817,0.10885408000211974,0.025669137715842564
-1.9420272753052747,-1.3578661673455183,1.6580254195339907,-0.41647343780368756,0.18489554371067354,0.5289891842721969,0.4700927135727402,0.11323098552562681,-0.037457136067156095,0.029672268105750053,-0.031059679163880458,0.008497091139393863,-0.05391279595195512,-0.04170759088883919
-1.8993488587474565,-1.6232999077769428,1.4455719120933552,-0.41611901577977667,0.13678647842074063,0.48253917470385677,0.4760578791723812,0.15772458858644983,-0.022413978047877314,0.0420976666380227,-0.032281148153789546,0.0865047977793709,-0.03287723126622918,-0.0376109803511917
-1.9034012725546083,0.055776384714368105,2.245078325187188,-0.45571193114209274,1.1637944824012494,-0.23543510890529745,0.20245645045655503,0.18087310683829905,-0.07218639586898423,-0.011820735699611581,-0.021017985386777113,0.06309327776781086,0.12648120438090338,0.03146769064626881
-1.9806550737881374,0.0690593524774207,2.4863791143678484,-0.3606269545239544,1.1910489958408987,-0.1315188654778576,0.34467498915740946,0.18060577384291468,-0.0861886797293863,-0.011910653945319986,-0.04095602660818761,0.08163702710699322,0.12722251687159886,0.02803306931911985
-1.9792368333368564,0.2850396085801388,2.5508846629056725,-0.3613228591486687,1.1087080962938618,-0.026752223157148224,0.36162658211968524,-0.021992686891754848,-0.11211870538809839,-0.03622858099797361,-0.03541698432695286,0.033927510767042056,0.1366787668292681,0.03185897536511985
