0,1,2,3,4
-2.579480698748005,-1.5911290115850616,6.859773994183972,5.288734179571883,0.4671330929495249
-1.9517202238517906,-0.8552292230387295,5.129175366557367,3.7953479435820445,0.1172512780417451
-1.3364888123058927,-2.206520517695286,2.570741064097166,2.4722824883343435,-1.0415569549028034
-2.1993041766664967,-1.7151687293136333,5.974467729880745,5.671245643159779,0.917875657544484
-0.951195478623614,-1.5613791601788303,2.0124957766497467,1.4564755696380307,-1.902049346295392
-0.9788529184973594,-1.8298866649633474,2.2802196758468383,2.418169415240882,-1.4395907237517651
-1.1322305158846062,-0.004060864583296363,2.5370654156795482,1.3067181811374462,-0.6371051159963249
-1.3750798183795918,-2.347278570045158,2.3561164364390144,1.6575362295462968,-1.2264202760944407
-1.1204133821765025,-0.025168417884220712,2.761124825044696,1.5943379872085572,-0.3604636712060018
-1.4253733086718157,-2.5315691936103164,2.4861681987110633,1.9928093340259065,-0.9199836045982517
-1.3246831946053608,-1.997861324084448,2.4374830286005573,2.202713873956804,-0.9798037153588158
-1.7188766851414563,0.30540926046017586,1.53516441670411,-1.1131611604818243,0.7353237983837217
-1.8364763693417296,-1.8676933966931317,1.1531573995082822,-0.9899248089304652,0.048741387976392166
-1.9552009810143791,-0.01592697188119954,2.4062100225887146,-0.2871743127272179,1.2538005965010133
-1.9713291704674567,0.096227416829805,2.4742391949479736,-0.25731431263016247,1.240567020352877
-1.9990783644371288,0.07146846351307005,2.550708991428368,-0.21721111228204792,1.2682165972485686
-1.11709227570263,-1.4339499461810963,0.3074561621000444,-2.0720650912633447,1.1985419800925399
-1.1487372667052744,-1.556636629972272,0.2962763188285739,-2.360391304396366,1.0106969714719605
-1.090347544328514,0.3920764765085837,1.5414839053908418,-2.7402249324942045,1.5359421317933095
-1.028430014045197,-1.6253490618366595,-0.16396156330900444,-2.3996314422198504,0.678304240148772
-1.406360693678216,-1.3230003389704847,1.0495983443764436,-2.1812555504430895,0.5508332411289454
-0.9468153588813694,0.419672428959611,1.2739755593362654,-2.5849217986158046,1.782253757712759
-1.3325644842912368,-1.2349414611573342,0.9618381552354325,-1.96109646489627,1.0675994347861129
-1.7262388259930015,0.1854144722548683,1.7667353128273138,-1.16505490167393,0.8162881932409336
0.9231601868201473,-1.9855341924821859,2.3129544285277595,-1.111654568846496,0.8868312092642264
1.1847390027386677,-2.0468161821463613,1.4256007341776198,-2.0360593683298664,0.4304055663251171
0.8495496630488347,-2.4610373547160695,1.5675302656950667,-1.4229304155430855,0.46394315308491824
-1.9560072789336502,0.3133242575796015,2.483462324802251,-0.35516750121946844,1.213883049591271
-1.8583919470583428,-1.780858937965786,1.327272335800214,-0.4335386215361914,0.37868052733208546
-1.9160896270621341,0.025835742710576474,2.2856436615107203,-0.35902678854060704,1.146318511041059
-1.9728239360757724,0.1676487925628771,2.4747811980948473,-0.3118120906673405,1.1878818159046172
-1.9457773359958,-1.5810997298746274,1.6086751087440505,-0.45642134738060747,0.3084279811441792
-1.8889158863164701,0.006712561605653994,2.1873178123489088,-0.424556285867466,1.1472558872384098
-1.9420272753052772,-1.3578661673455195,1.6580254195339923,-0.41647343780368373,0.1848955437106761
-1.8993488587474594,-1.6232999077769434,1.4455719120933572,-0.4161190157797735,0.1367864784207433
-1.9034012725546101,0.055776384714366904,2.24507832518719,-0.4557119311420837,1.163794482401253
-1.9806550737881385,0.06905935247741932,2.486379114367851,-0.360626954523945,1.1910489958409016
-1.9792368333368575,0.2850396085801375,2.5508846629056756,-0.3613228591486602,1.108708096293865
-1.994866134753671,-1.4274254241607145,1.8163012660919193,-0.4471231769405524,0.23720548522460025
-1.9948416954423425,-1.502159534422174,1.7996721162077693,-0.3986785834457164,0.2841521065691351
-2.025753193505006,-1.1047935507972737,1.9730352650034666,-0.5141005535274329,0.04270236380427618
-1.742889122277732,-0.10094664500198358,1.8491900240465569,-0.2805689655634665,1.3968316671137906
-1.6220662175068656,-1.63875991107296,0.808700145650955,-0.29784438740928126,0.3995981791445308
-1.8336088236548023,0.2500131687095733,2.198523569950939,-0.26791930652333484,1.2889509003189323
-2.2323628939186957,1.058225520689656,3.43225002409181,-0.3231680240101386,0.8449197389755965
-2.315578516441926,1.0381475595724032,3.6144277255592887,-0.4178220619533634,0.7928877938852296
-2.431917957395266,1.1915845060905794,3.9506131884357396,-0.45106835873551626,0.6480917361564674
-1.9075991940979626,-1.2671949688900142,1.6743840260376754,-0.30344161788478574,0.25357915685957055
-2.189681889575374,1.0644748163120183,3.3035274060674995,-0.4418994140786872,0.786397852775506
-1.781902521163013,-1.3975822674174938,1.356969286183914,-0.16399562547584307,0.4579261015690603
-1.930493567436267,0.6564522464256463,2.5697016673239528,-0.1860642609493953,1.1597827676900478
-1.3930267238843206,-0.735648135558998,0.77722658606164,-0.32367748793608786,1.5851392149379717
-1.2958589374557279,-1.9964714800931214,-0.053957726340503526,-0.10134952890090797,0.8812945293620978
-1.3225553721145484,-1.8618958766491749,0.07574752291569488,-0.004235031354479518,0.8865194218937178
-1.2781516835540914,-0.9323919884591377,0.41583638010663854,-0.11018094630448114,1.534352207250578
-2.1210914742482467,0.4798329729147725,2.9476233460553556,-0.3371680248197217,1.0171598474325279
-1.7949061068251875,-1.2219170838209998,1.4189630331644811,-0.23574640614884154,0.4420809651147064
-1.78549960206371,-0.985042929759121,1.4836765243994536,-0.1575490573592392,0.5152383714112969
-1.1973449555477191,-0.8573921372048324,0.25949134410052366,-0.1764019319534519,1.9656548714737647
