0,1,2,3,4
-0.8880829118428145,2.6078251811447757,3.0410521242683237,2.323264860196227,5.073681392111541
-0.6134465954227202,2.3513407242310382,1.561301815759829,1.5822713307637988,3.6993977118573818
-0.5694965671039827,1.7186415503454726,1.200878114961264,1.956731408325489,3.6715539841458513
-0.4580153405549701,4.262777696901211,0.3487545145444151,1.9441536672610928,3.6435106633833096
-0.6041752023224582,2.602165379903136,2.17482826503552,-0.7244965438310906,0.015011564579611579
-0.24868136177129824,5.009889395743054,1.359619860467835,-1.1282118141780282,-1.8673290698234106
-0.26383714513660844,5.100209164657878,1.2291467833191274,-1.211543196364727,-1.7923988088918947
-0.2891845586854908,4.806584351116398,0.5751430197685276,-0.22717138768954795,-2.217699276657586
8.412586830086212,4.1922940460111215,1.3870299431633446,0.10547935765349384,-0.6032529602818115
-0.5765298207160531,2.1044329487788,1.6800467138606225,0.06851359660011964,-0.2735995412924873
-0.5971210946632024,1.8015555399071013,1.821261340332929,-0.20317123031571827,-0.10680854373711199
-0.6852842311572814,1.2543340944512953,2.0988167696077147,1.173629589878985,-0.7135833671192258
-0.6753102100945116,1.6495060432292303,1.8976221334875294,1.3575585883331476,-0.8451515508431889
-0.6777556327654869,1.3049830329218235,2.02688602328795,1.127952049731046,-0.695877119803014
-0.6184069227350302,1.5864904288835355,1.9042321352316738,0.18231076707044944,-0.24771108621830384
-0.4979537555438739,2.6248233475243863,1.4967100305598589,-1.717396319627909,0.5391391053001128
-0.35845003752843524,3.725385332545369,0.5823232951757862,-1.6559863082807331,0.5037363060126147
-0.37269479630716573,3.3636845714800003,0.7192307920434244,-1.5094401833626276,0.47087483920903445
-0.4215374820564486,2.822294555175106,1.3025680696844593,-1.9277835262645318,0.6626342000184762
-0.46463979251583004,3.420278641450308,0.6291546947569797,-0.08427810654830512,-0.2401780621032496
-0.511185107379821,2.788040344912832,1.057257982203657,-0.05397321383203667,-0.1918040836100305
-0.44402739600352015,1.9897146043450236,1.8321909925064275,-2.269993572674796,0.8627583470408351
-0.586447258402371,1.6011525497256456,1.8731944996533232,-0.36417970507381914,0.002047920123627861
-0.41553535971725836,3.761088217742514,0.41486608935819136,-0.3255264027330633,-0.15957982289449768
-0.4095103114366365,3.8253267483375226,0.3831136250331001,-0.3858184881157776,-0.13413133124486593
-0.6345653401938112,1.3141809495057504,2.057558178299505,0.06340370012690559,-0.1808635941564925
-0.6041010126147658,1.7225335234835237,1.788099462304124,-0.07649589263032656,-0.14172779635679406
-0.6009282843209723,1.8582112768320946,1.7464284705131718,-0.2529570731296152,-0.06818754695583404
-0.4698440756412776,3.59817467213824,0.5388908552844156,0.07563252644614735,-0.3209508869178695
-0.48284229046428795,3.4361593330160916,0.6657860952372971,0.031228481812087587,-0.28646409401095524
-0.5582317658500827,1.3336883352415767,1.2557067129429953,0.25749063139486583,-0.4259106020243531
-0.46204445359271107,3.5793644302494196,0.5258580663740614,-0.11241108457421774,-0.23664367464990446
-0.4808497185756292,4.257982949003909,0.941476931634943,-0.9011337010244931,0.04107562344380605
-0.5875803456253854,1.960745232722801,1.7805653754762847,-0.49409606049248844,0.010902618667711386
-0.46567292298026247,1.611441804365189,1.3925175254155189,-1.5253834450952182,0.3917606990646352
-0.34020284400867234,3.79292954711053,0.4670816994590388,-1.8124091379281677,0.5621421383255011
-0.5133663703509341,1.1577478106572225,1.9248341737726762,-1.8541485134596118,0.4846128627038777
-0.31931096499844536,2.619531342414964,0.5888392733157567,-2.179276789314592,0.6184288711697166
-0.4600549984196249,3.0168893982910587,1.8444809121979058,-2.3230210266602245,0.7743680565228277
-0.22519676573987785,1.7765819184080487,-0.028994409821826127,-0.9298342378811496,0.2631307391132572
-0.2793438182798016,3.4428672813905896,0.502558514718151,-1.733927467388842,0.6094380289395868
-0.25738579020084,3.416856182673555,-0.19387094536931895,-1.9474810488970182,0.518500511887437
-0.2710229675936564,3.3873941150165856,-0.11782792159690221,-1.830518470569856,0.45731402116860637
-0.4473938278995255,3.4083795505972097,1.5860671656149579,-2.2199701294961964,0.6866104293814599
-0.46321149044128507,4.333146088094075,0.9088507686113073,-1.2392434210755996,0.1843295041822104
-0.5751405830845026,0.5547400507060498,1.5456540073791307,-0.1978079536046319,-0.1201919804050859
-0.4979900216599736,2.60250601695683,1.1749191784592705,-1.1965695545755293,0.07724267092619606
-0.4727090183075466,3.1032017716660723,0.9558627449345078,-1.1271023378285943,0.24816881861390816
