0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-1.0724806742116129,1.298914553240941,-1.5903845404138566,-1.9629937130783368,-1.9492284136377755,-0.29689573009236614,-0.39131110152516485,-0.41646839607866853,-0.2990485376036967,4.230603634974697,0.44459284830474766,-1.1778016372106879,1.1929317009351188,-7.873103087091622,-0.5283621180765566
-0.9707744429725692,1.2989145532409396,-1.1336767788344,-1.6634513617534143,-1.6684715005069395,-0.29689573009236614,-0.3961692568202917,-0.41982254062524266,-0.29672229223300156,3.984577213933153,0.4242316667223023,-1.076417962931579,1.1929317009351188,-4.368408585384352,-0.36115074062227703
0.2497003318959817,1.2989145532409396,-0.40294436030726966,-0.3862130219415112,-0.4157591807853937,-0.3013558090399619,-0.38450968411198727,-0.41199620334990295,-0.33743158622016606,3.901178427139408,0.5145844099944039,0.29842478112997806,1.1929317009351188,-1.6944955216207995,-1.305986897622173
-0.9707744429725674,1.338005981829274,-1.5903845404138566,-1.081836494152515,-1.0821872896859233,-0.28240047351268,-0.386452946230038,-0.4075240106211374,-0.28160169732348334,4.276472967711257,0.46113630834048464,-1.2227925686536978,1.1931058449163625,-8.120796272240371,0.5584505857874499
0.351406563135027,1.338005981829274,0.4648003866936979,-0.5688073792547665,-0.612090240644975,-0.3013558090399619,-0.37770826669880975,-0.3929893842526493,-0.33510534084947097,4.0596361220475226,0.26006964021383583,0.36194365608676105,1.1931058449163625,0.34452352882490483,-1.215582504537002
0.2497003318959799,1.338005981829274,-0.03757815104370493,-0.3437935984209071,-0.4043608553051024,-0.3024708287768608,-0.3786798977578351,-0.3907532878882666,-0.3362684635348185,4.409911026581247,0.3415143665436176,0.31745347987385236,1.1931058449163625,-0.8043512448437625,-0.766745517729324
-0.7673619804944768,1.298914553240941,0.23644650590396882,-0.8872156154969144,-0.8857838748659732,-0.28017043403888214,-0.3893678394071141,-0.4075240106211374,-0.2827648200088309,3.471674675151626,0.5107666884476953,-1.0774965126579514,1.1929317009351188,0.1855265785828926,-0.3997379815732646
0.351406563135027,1.338005981829274,-0.17459047951754222,-0.38990166746504235,-0.4448576060045693,-0.30024078930306297,-0.38742457728906343,-0.4052879142567546,-0.3351053408494709,3.4633347964722514,0.40514305898875963,0.3576679768143515,1.1931058449163625,-1.019330235727583,-2.100026566969162
-0.8690682117335203,1.298914553240941,-0.03757815104370493,-0.9170129551166868,-0.9047390842378598,-0.2790554143019833,-0.3893678394071141,-0.41758644426085995,-0.28043857463813576,3.467504735811939,0.33769664499690905,-1.1576173494742683,1.1929317009351188,-0.27306875257167607,-0.26106891250495323
0.2497003318959799,1.2989145532409403,-0.44861513646521595,-0.2537355741198406,-0.315389306463311,-0.299125769566164,-0.3883962083480888,-0.4153503478964771,-0.3339422181641234,3.467504735811939,0.4127785020821767,0.3042797653588619,1.1929317009351188,-1.6133563650245026,-2.1174214501915123
0.3514065631350252,1.2989145532409396,-0.40294436030726966,-0.5197214974181976,-0.5780824457091285,-0.3013558090399619,-0.38548131517101264,-0.41311425153209436,-0.33743158622016606,3.467504735811939,0.41150592823327387,0.35339229754194124,1.1929317009351188,-1.5190917566258602,-1.023013797314931
