0,1,2,3,4,5
-5.282615787618889,2.1091437454968847,-3.637159104097378,5.971160025841331,5.86116956391698,-1.9149104382760245
-1.506929297517247,0.3149386284713246,-1.228987491010913,0.6167461667526606,2.741266743124861,1.6256505086548638
-1.723138734202438,0.5520836436037565,-1.4598922052402765,1.0680916547544208,2.8550658840376544,1.2208801011356956
-3.569926458374391,1.6514283048791008,-0.8903448094570051,0.5752047253399194,3.577343005974493,0.7389499337219135
-1.6642426533954746,-0.09990039141660023,-0.3439516653416531,0.3521979502074084,-0.8860788834050912,0.6572240869652389
-2.475915098091738,2.3903538739769457,1.2515007458543228,-0.35398781596172635,-2.623261069708787,-1.25448802210648
-2.270373862803862,2.3146692037297365,1.6954080874950086,-1.2060659958804025,-2.6840044870051516,-0.7979672164248051
-2.5737781090025784,2.2527655020679647,0.21791516096211216,-0.5558103486848971,-2.57816788855909,-1.5135341332477126
-1.1222853744606665,6.2990199008235255,-1.1192779650780942,1.0203674260049804,-1.2015579295808518,-1.9838459941943052
-2.4980678386354205,0.2931184233156765,-1.474582375513172,1.2560231404961721,-0.4809019954987069,-0.3635380711977116
-2.319292279335916,0.303425515228647,-1.080777745821319,1.441560205018866,-0.4575223362945488,-0.33050769542124464
-1.9781558721357082,-0.3650950804325809,-3.1762104817964922,0.6773904003809244,-0.5387936964009917,-0.5485844980198868
-2.0400563593359125,-0.39601896712641377,-3.412725042041985,0.5542845772813517,-0.6034539277509284,-0.5072669614491744
-1.8615017894277295,-0.3969153702390742,-3.0207884745113525,0.5470925505863026,-0.6029061401894982,-0.4099453474596009
-2.089977396317984,0.01752461103684377,-1.786902612423726,1.2525661060957645,-0.4255213535904013,-0.48147181925984467
-2.6730507736049387,1.0470459588236134,1.2549805316757499,1.9685047450941333,-0.3993924701860981,0.032754142012620564
-3.5161584753442034,1.7133964605062837,2.1950304854004723,1.082111893889552,0.036288259545265066,-0.04172549826808821
-3.477632051551484,1.6455921733827295,1.958851557342756,1.1117218535366666,0.08476824339902532,-0.1598890312380344
-2.781268953743196,1.207187770376225,1.6817437117790197,1.9908532692090177,-0.20232909176076638,-0.0856572930474597
-3.2909952415371038,1.0456229060097606,-0.19816107803511918,0.2604404082256923,-0.1169009290585286,-0.26128435161439306
-3.129112281062337,0.9172211641789171,-0.3156080870803563,0.4023111727628523,-0.09637005415875277,-0.3384586193506055
-2.7022680878275764,1.2332096525219498,2.159357852985005,2.619294619311521,-0.33400402292215076,0.010828074407337499
-2.310613432591203,0.34710134626920547,-0.8412432309916721,1.687156157800466,-0.3838061313933315,-0.42046341808440924
-3.540757385324555,1.2665364430473611,0.20830152024518303,0.3780893800208856,-0.0818118753230897,-0.24699274210201477
-3.4741982060443886,1.2527436599686057,0.3140203062792851,0.3461354833068557,-0.10734309332156698,-0.1815494041512193
-2.173113594489764,0.12889000748315563,-1.557909869079794,1.4882272943883974,-0.4252017871693719,-0.48061206023303316
-2.2130423755722157,0.18388641878721165,-1.353486928285,1.546085928703956,-0.41639916914387637,-0.4538916993650928
-2.3514669192094817,0.3553960698392607,-1.008463192461458,1.502760732209955,-0.35814712846771396,-0.43619043850543937
-3.377343417701411,1.0679092263073882,-0.41998340205413354,0.14528700000671735,-0.05108418693209055,-0.3496096801176429
-3.4625064404279264,1.1082822939372658,-0.3920512206842481,0.2612157637805823,-0.01196871469488452,-0.41470515610242104
-1.6432342037800032,-0.028105214208582443,-1.1838084563871463,0.31060137110432817,-0.840856346733115,0.21469737520813345
-3.3806651692411287,1.110663198609771,-0.11238253845008472,0.18305493785630347,-0.09206684661788309,-0.25077671670156876
-3.242477972405681,1.0774758220400371,0.8502165196835706,0.05430728140169144,-0.176498376674405,0.17891448786527078
-2.4889990232889896,0.5167168055661341,-0.6279775209324838,1.4708845351761797,-0.42367976303051713,-0.27890259341453505
-2.368286173570182,0.9534270961136116,1.4009477260636674,1.5172831229607955,-0.566995667276455,0.21708321834173797
-3.626844587766512,1.8609184334212427,2.5836831473186983,1.014568642457578,-0.008610955501267562,0.10203743949202068
-1.9328114439096395,0.6853176484110627,1.825706189273263,1.3385123297042116,-0.760281656704145,0.6331308086229723
-2.1065613396920244,1.0790982586168323,2.6825029677322165,1.259663813457955,-0.7544179011130357,0.8156253184519077
-2.6173898996490506,1.0276424503286674,2.01976554946514,2.016157227440549,-0.3667336169766237,0.2140624534767576
-2.337185665477095,1.2599035167171617,2.7142921758879393,-0.9518641085223981,0.4147373436824151,-0.002994775413560911
-3.3007986337971786,1.765101790110929,2.897447981235555,0.359717769100433,0.17308116508199098,0.1166996780530385
-2.4712399056548158,1.5359554231320534,3.740037366817873,-0.2452493005052504,-0.4357933635210197,1.0675620676911015
-2.9971461971651694,1.6971959120377123,3.1085985649308685,0.3683689611911668,-0.3621402908999598,0.6563032332366597
-2.7279100590717853,1.0654058933438229,1.9101903773888105,1.8424674986719172,-0.3874788568194065,0.25392259888060525
-3.407317333458384,1.2629159601503814,1.369407558093438,0.3431389796422744,-0.1499838636230343,0.17616872960344887
-1.1563521873171578,-0.1448643438279913,-0.5090797458154417,0.5328519679409793,-0.8284244815318158,0.3392707308872943
-1.4653942252759518,0.1306309568243496,0.7593743409516683,0.4226598865264544,-0.9008689226502155,0.8382973538238488
-2.633870095227794,0.8594409043298781,0.4854387972688923,1.5280076636452522,-0.31574650473698024,-0.1566791956229415
-3.259814018479617,1.2333989825219398,0.6446024843437294,0.360695467184691,-0.1406460430735075,-0.07129923357491146
-3.402824810470787,1.2737250989455364,0.48901904100849286,0.3278026708393534,-0.12793099837200997,-0.1163958035250053
-1.6845976633387267,0.1165466149037238,-0.5830085511321261,0.4309615042140512,-0.8308457654264673,0.31209183942580926
-2.6441200664074604,0.6499421861014125,-0.2875955108302439,1.5055195972789397,-0.4475810894733647,-0.19883614251693466
-1.3200529698898418,-0.25729942154362734,-0.27864266342342914,0.3260556850888875,-0.9192224059676155,0.6923637228909845
-1.51079972786845,-0.2275615208857086,-0.9588227833422215,0.27269714644255255,-0.8989030719070317,0.4138513165756307
-1.5685375543805402,-0.0005573465176905546,-0.16073578712549194,0.35431457410508943,-0.9118220569503955,0.5911643166102692
-1.225472344885556,-0.4817364989430405,-1.2777897324230214,0.018817627879378435,-1.0242742481625566,0.576576122421561
-3.37167492449486,1.246290373942595,1.2771043740611283,0.5399758181312835,-0.12085094190294628,0.10378750978029941
-1.9520622435916968,-0.2070481388813694,-1.8031476679201328,0.8844641715839946,-0.5241352220190332,-0.2453302604303668
-1.0194680670915128,-0.6720052915001266,-1.7328839558259306,-0.17398452749097107,-1.0352684277868451,0.5324372128888499
-0.9742089361845934,-0.7545605383777433,-1.9638982665609466,-0.18971482873030898,-1.0842359550095162,0.5249302950466701
-1.3480363092130216,-0.5355366541114157,-2.557953119365855,-0.027588091350877825,-0.932820538824334,0.06461679688627384
-1.23874369376774,-0.6027981134311706,-1.8841596756589505,0.022016850001988553,-0.9859118956614241,0.372353525098976
-0.946054941301633,-0.7386525811702092,-1.705531940285231,-0.12333231096289261,-1.0956101719678981,0.5901800728995337
-1.5885225670102963,0.06315450095965429,0.5058159292110767,0.41527924438339914,-0.8625014994439679,0.7982206093978036
-1.1204376759152874,-0.6055861137733541,-1.6307520448501724,-0.08202968767772922,-1.0264659807765772,0.5124212825816975
-3.4841673562137654,1.2725613543746976,0.395909856063918,0.024841075759298063,-0.193591283852775,-0.011718374128991202
-1.174910628715177,-0.6342121021627432,-1.8968910534372645,-0.08932577154630032,-0.9658290642009622,0.3832453146776878
-3.080495399508214,1.0051908587076377,0.9453458239800165,-0.1739082403045792,-0.3048732997329334,0.3820434488811236
-1.1472661743907524,-0.6325819180149869,-1.8022967682202382,-0.18441429169502638,-1.0312674128815094,0.5139072836193366
-1.1180881493870576,-0.6292127427787488,-1.7238195196971706,0.03541912727047315,-1.0357835974682565,0.4697385364899901
-2.078006871920936,0.577391609720452,0.5624431541990246,0.6703307085980578,-0.7417721747603283,0.41040185126687906
-2.149606723194135,-0.2737945186227651,-3.1067033842788474,0.7848681355335839,-0.5807675393670447,-0.5292596190909387
-1.8472882501137486,-0.10549800167936543,-1.1364960197965714,1.0767307211972779,-0.6219738556787587,-0.024983792859784786
-0.9379591895407269,-0.6749710367636367,-1.4953963627598201,0.010363075537770466,-1.0043823469709674,0.504962476228257
-1.3915940206755437,-0.5407764371349922,-1.8573532139968791,0.4288271708306898,-0.8357090217997449,0.18766866080924677
-3.233542059371247,1.0789125919961438,0.9121743682805048,0.2633516865254144,-0.24126298237346921,0.2257382870428778
-1.0966003962610023,-0.5492819021698071,-1.3199597665966392,0.0028235525902640993,-1.038453208731946,0.592660488041704
-3.201758513804579,1.039975484944141,0.8383091241885323,0.26340718327122414,-0.23507184140761228,0.20289124957354665
-1.2376177911819486,-0.38316580895743185,-0.961824373214434,0.10979321470358622,-0.9787873770428461,0.5792044651212183
-1.1222612630198292,-0.47567595164988763,-1.0585737517208778,0.27573923846470405,-1.0400135865912787,0.5821875981074127
-1.134527548450766,-0.49406190830545127,-1.1656410468185827,0.20127934243516538,-1.0469200364150286,0.5769684993306926
