0,1,2,3,4,5,6
-0.8880829118428145,2.6078251811447757,3.0410521242683237,2.323264860196227,5.073681392111541,1.6970245769385803,-0.05694568789077985
-0.6134465954227202,2.3513407242310382,1.561301815759829,1.5822713307637988,3.6993977118573818,0.6384406491818276,-0.5053581596049695
-0.5694965671039827,1.7186415503454726,1.200878114961264,1.956731408325489,3.6715539841458513,0.7085229155714506,-0.18846599644297446
-0.4580153405549701,4.262777696901211,0.3487545145444151,1.9441536672610928,3.6435106633833096,0.5523090375934896,-0.04744402604078805
-0.6041752023224582,2.602165379903136,2.17482826503552,-0.7244965438310906,0.015011564579611579,-0.3943866984331244,-0.2879836426732933
-0.24868136177129824,5.009889395743054,1.359619860467835,-1.1282118141780282,-1.8673290698234106,6.228130047313287,-0.679642096412822
-0.26383714513660844,5.100209164657878,1.2291467833191274,-1.211543196364727,-1.7923988088918947,6.076021825394807,-0.6324000301806874
-0.2891845586854908,4.806584351116398,0.5751430197685276,-0.22717138768954795,-2.217699276657586,5.949782280504306,-0.6444944141552326
8.412586830086212,4.1922940460111215,1.3870299431633446,0.10547935765349384,-0.6032529602818115,-0.15441410647188267,7.200274620395174
-0.5765298207160531,2.1044329487788,1.6800467138606225,0.06851359660011964,-0.2735995412924873,-0.4610800838420321,-0.15899549796196769
-0.5971210946632024,1.8015555399071013,1.821261340332929,-0.20317123031571827,-0.10680854373711199,-0.3543223560422675,-0.041399877079656686
-0.6852842311572814,1.2543340944512953,2.0988167696077147,1.173629589878985,-0.7135833671192258,-0.5362597862271922,-0.38822665524836086
-0.6753102100945116,1.6495060432292303,1.8976221334875294,1.3575585883331476,-0.8451515508431889,-0.6354310312892323,-0.4770193725561194
-0.6777556327654869,1.3049830329218235,2.02688602328795,1.127952049731046,-0.695877119803014,-0.5289410652442813,-0.3672586955342196
-0.6184069227350302,1.5864904288835355,1.9042321352316738,0.18231076707044944,-0.24771108621830384,-0.39897913887557784,-0.1832125183808373
-0.4979537555438739,2.6248233475243863,1.4967100305598589,-1.717396319627909,0.5391391053001128,-0.21471775491225317,0.26010976110695266
-0.35845003752843524,3.725385332545369,0.5823232951757862,-1.6559863082807331,0.5037363060126147,-0.17159902958125062,0.5547660512435364
-0.37269479630716573,3.3636845714800003,0.7192307920434244,-1.5094401833626276,0.47087483920903445,-0.13796554079236664,0.5698081102298513
-0.4215374820564486,2.822294555175106,1.3025680696844593,-1.9277835262645318,0.6626342000184762,-0.19412334133063117,0.2981885844693061
-0.46463979251583004,3.420278641450308,0.6291546947569797,-0.08427810654830512,-0.2401780621032496,-0.4454513431260646,0.17221718817561857
-0.511185107379821,2.788040344912832,1.057257982203657,-0.05397321383203667,-0.1918040836100305,-0.34942751513403364,0.23750652888812135
-0.44402739600352015,1.9897146043450236,1.8321909925064275,-2.269993572674796,0.8627583470408351,0.012504946306576158,0.5242669787190931
-0.586447258402371,1.6011525497256456,1.8731944996533232,-0.36417970507381914,0.002047920123627861,-0.29789290115074407,0.04139121823198436
-0.41553535971725836,3.761088217742514,0.41486608935819136,-0.3255264027330633,-0.15957982289449768,-0.4552473616091869,0.20960211811107363
-0.4095103114366365,3.8253267483375226,0.3831136250331001,-0.3858184881157776,-0.13413133124486593,-0.450820560170096,0.20926891380913
-0.6345653401938112,1.3141809495057504,2.057558178299505,0.06340370012690559,-0.1808635941564925,-0.3245925390689851,-0.06747145138328571
-0.6041010126147658,1.7225335234835237,1.788099462304124,-0.07649589263032656,-0.14172779635679406,-0.3653706535742844,-0.0864193932067213
-0.6009282843209723,1.8582112768320946,1.7464284705131718,-0.2529570731296152,-0.06818754695583404,-0.3325896738523267,-0.029377820930154758
-0.4698440756412776,3.59817467213824,0.5388908552844156,0.07563252644614735,-0.3209508869178695,-0.5000947446751302,0.11044471145194627
-0.48284229046428795,3.4361593330160916,0.6657860952372971,0.031228481812087587,-0.28646409401095524,-0.46559685871102907,0.1457880392947986
-0.5582317658500827,1.3336883352415767,1.2557067129429953,0.25749063139486583,-0.4259106020243531,-0.4272499993437096,-0.12117537228658537
-0.46204445359271107,3.5793644302494196,0.5258580663740614,-0.11241108457421774,-0.23664367464990446,-0.45680233265703957,0.16337378478836628
-0.4808497185756292,4.257982949003909,0.941476931634943,-0.9011337010244931,0.04107562344380605,-0.38252714732083437,0.06377523576362401
-0.5875803456253854,1.960745232722801,1.7805653754762847,-0.49409606049248844,0.010902618667711386,-0.3178431228454388,0.01453145000411568
-0.46567292298026247,1.611441804365189,1.3925175254155189,-1.5253834450952182,0.3917606990646352,-0.1218102511254468,0.31559290388033867
-0.34020284400867234,3.79292954711053,0.4670816994590388,-1.8124091379281677,0.5621421383255011,-0.16035676436780993,0.6472647424485487
-0.5133663703509341,1.1577478106572225,1.9248341737726762,-1.8541485134596118,0.4846128627038777,-0.019224719773032493,0.2695365179377745
-0.31931096499844536,2.619531342414964,0.5888392733157567,-2.179276789314592,0.6184288711697166,-0.17572764552351824,0.3697948636644324
-0.4600549984196249,3.0168893982910587,1.8444809121979058,-2.3230210266602245,0.7743680565228277,-0.0817104711742192,0.18727054136326526
-0.22519676573987785,1.7765819184080487,-0.028994409821826127,-0.9298342378811496,0.2631307391132572,0.0910030195358787,0.7335103960241682
-0.2793438182798016,3.4428672813905896,0.502558514718151,-1.733927467388842,0.6094380289395868,-0.001003274977956222,0.8368925641302737
-0.25738579020084,3.416856182673555,-0.19387094536931895,-1.9474810488970182,0.518500511887437,-0.13420137240981123,0.7250418017998776
-0.2710229675936564,3.3873941150165856,-0.11782792159690221,-1.830518470569856,0.45731402116860637,-0.17136599880104156,0.655425786288375
-0.4473938278995255,3.4083795505972097,1.5860671656149579,-2.2199701294961964,0.6866104293814599,-0.18318893127122615,0.1191379440278212
-0.46321149044128507,4.333146088094075,0.9088507686113073,-1.2392434210755996,0.1843295041822104,-0.31295601128332096,0.17506373168693404
-0.5751405830845026,0.5547400507060498,1.5456540073791307,-0.1978079536046319,-0.1201919804050859,-0.20821725343959488,0.08099187155398153
-0.4979900216599736,2.60250601695683,1.1749191784592705,-1.1965695545755293,0.07724267092619606,-0.34007763689941356,-0.21044749809210797
-0.4727090183075466,3.1032017716660723,0.9558627449345078,-1.1271023378285943,0.24816881861390816,-0.34919770492951935,0.06914372213904431
-0.43730570258660834,3.7000000104864106,0.4019066034785912,-0.5882985942870459,-0.024579398891998873,-0.3846899209458409,0.283800226938546
-0.43278902748144027,3.8888553990247914,0.3917573869431492,-0.4971541967420393,-0.0925512547027198,-0.4255501099863065,0.22464256369482313
-0.5142451285346012,1.3354675486550054,1.292532476753025,-0.13765284540768027,-0.24723586912553902,-0.3549658014461085,-0.04172200140771674
-0.5291939691765345,2.2538515324766117,1.5793151107295962,-0.6574157782076275,0.04940458546206775,-0.3305378754500505,0.03572252214940885
-0.6894260753917298,1.7556543004767342,2.600709746933447,-0.7529950553322116,0.09150337848190686,-0.21762465504570216,-0.17225034179294468
-0.6172838456864272,1.30504021882956,1.9400878068884164,-0.15732720528257943,-0.32926695020844665,-0.36275849548080175,-0.31353149328210944
-0.5445649640114798,1.8066502754016653,1.5509906755410374,-0.5823443955149549,-0.17370531396896546,-0.3608417303084384,-0.2295704349038177
-0.5976857706918005,1.5581730432635466,1.7520114687773867,0.08748130487729992,-0.4620676542209462,-0.447309015536253,-0.4372380329029696
-0.43481860518214116,4.115440993682581,1.0251250671568595,-1.2295376713248243,0.21250486570055785,-0.29749015432537823,0.17765488494829276
-0.7198934563925278,1.4481683330357757,2.6840078574655104,0.0893645056961384,-0.2602913969496087,-0.29877075434396727,-0.315621783502783
-0.6466925310959422,1.0970156663069535,1.9564430984309638,0.39062864315926166,-0.5655325040888377,-0.4368202894371791,-0.460555898178217
-0.663753152283839,1.0502804493338243,1.9936373966235426,0.5246802360223817,-0.6360685220252418,-0.44599937421051233,-0.4950466329824432
-0.6156795307491087,1.0571597485104256,1.4032381212165863,1.1206808742905017,-0.8152173304485264,-0.5199504450752738,-0.35049236828733976
-0.6461779103027321,1.3173933701042526,1.8694693985888378,0.4622649865501528,-0.6160240427869126,-0.48330857314699693,-0.491336248249201
-0.6844124019797942,0.8161140017159566,2.2237117319947286,0.3566614149140769,-0.5435002541756461,-0.3602675044326487,-0.41446167472055456
-0.5465815655965419,3.031332893633659,1.8359429224558332,-1.2419302086369421,0.2365435776954034,-0.3373112131443459,-0.2181904949337173
-0.658949784748829,1.0270819588042548,2.068155260680418,0.314311846364809,-0.5310450759685189,-0.4033231564334781,-0.4190231382690517
-0.4125721423352391,4.056127409885561,0.24933473037156223,-0.3451562184326567,-0.19526720547718446,-0.48554292695870704,0.19202139432205603
-0.636898599259088,1.4120599442341668,1.767804649004586,0.4661141211654834,-0.6131908472042447,-0.5023813553683587,-0.5209089780251533
-0.4985865758104543,3.7688376057149062,1.2674244137586732,-0.9120467863350463,0.05943439797048799,-0.3137765567375273,0.11745156298625653
-0.6442820423856467,1.3344475895847323,1.9111046426921954,0.40467253316653384,-0.5946501025118524,-0.4897903118327357,-0.5105822888495777
-0.6506503491771459,1.1207488430997414,2.0007869666939095,0.3461001786080376,-0.5511492305351049,-0.4229253505401972,-0.4407134474000269
-0.38088011205505495,2.8514738674676177,0.31762828964217327,-0.8063736752363319,-0.038971666659056374,-0.4394987050933937,-0.006683680423868236
-0.673339677762734,1.7620770387757516,1.8548889331217555,1.1219207114679202,-0.7507869171139862,-0.5928922964436031,-0.4225716452373514
-0.6865772686974452,1.5345877461000175,2.5573777274874407,-0.3001503537048583,-0.09325460299516541,-0.25984793496063247,-0.185986333148906
-0.6596502722514551,0.7598203146540867,2.1685989878284944,0.20549671802433442,-0.44398030619482454,-0.3316265019089583,-0.3658626806402487
-0.7264177914678146,1.3943941299528038,2.645393645699244,0.1944047818688758,-0.3303368512937402,-0.3221508398965752,-0.3705912305053928
-0.5040215519546758,3.893225309305128,1.3241134019549685,-0.9813235964901778,0.09274469946781341,-0.31406225245155445,0.1381367447635232
-0.6523225576081247,1.0569891784889818,2.0472373960837755,0.1192990386880269,-0.4400441975196132,-0.3794483808867666,-0.3624548167966748
-0.5017543031018815,3.7291719416929494,1.4026087197082442,-0.935349064689249,0.09131383943744883,-0.289759180940321,0.14824451806760677
-0.608484626486529,1.3490999592119177,1.7817838587564148,-0.09030202646221282,-0.3531239639212668,-0.40073149973414557,-0.3205543857113701
-0.6305452325924172,1.063261301522326,1.9805764993536075,-0.07163116066189491,-0.34977968943832166,-0.3461218251152053,-0.3008189549139841
-0.623811822256212,1.2343646861334396,1.8708535283289063,0.013732866533001223,-0.4047986076199464,-0.3753583480077654,-0.33844201057551776
-0.6137163523198655,1.760391208153575,1.786142580849548,0.36009157477561693,-0.6176585978260868,-0.5323137462278728,-0.5698053452583843
-0.5215146701146975,2.335226399054174,0.9523405926644363,0.43059780864457864,-0.6897592236370652,-0.6508072625894539,-0.5403063897177206
-0.47293703391911385,4.031186980943455,1.1255995994768284,-0.9388565074595117,0.07623082377696001,-0.3302347786896014,0.11806659886960164
-0.6056263725974983,0.7764832206849138,1.5113989843323141,0.7190434960330578,-0.5960234467845844,-0.4104743726811087,-0.21849284997192284
-0.6352253798900089,1.2949951838583431,1.8843176706088505,0.38532417391159407,-0.5875810443012407,-0.4621417912145426,-0.4506282557124899
-0.6357923752239785,1.4547486166590964,1.8641507964445587,0.26135050296696655,-0.5495353933838345,-0.48525984836210967,-0.45782635290929347
-0.6597956870775834,1.5726211629387505,1.8513126823724242,0.8856733841121214,-0.854460271014113,-0.5990542496830459,-0.6860120804084138
-0.5853029444413382,1.7049586079815764,1.2776044000080249,1.2175736757333044,-0.9356772493377362,-0.6565977592741905,-0.45147782870060593
-0.6166765309516442,1.749604627433043,1.7153546522525696,0.46415371913136166,-0.6676733344616173,-0.5879154176452872,-0.5432251692625257
-0.5947892306857927,1.749560132328507,1.661200180902411,0.2895358284519627,-0.579181744843532,-0.5418829153162975,-0.503440031771935
-0.6202504793218998,1.4302252640194264,1.7787173179904965,0.4054918210624498,-0.5986613887811374,-0.5235688423233164,-0.4943731234501125
-0.6787620386535327,1.0525777948239108,2.1229121069775196,0.652196856389642,-0.697003140634993,-0.4735642259179871,-0.5429964486467305
-0.6567886659865627,1.5176288148271326,1.8374624701030093,0.8589354197954929,-0.8211226313293464,-0.6030140675565066,-0.6825562861935665
-0.6405402164061664,1.9966576293032503,1.4439514036638215,1.5027538685725936,-0.9059301562955905,-0.5157543653387635,-0.1057774531660848
-0.584422477181406,1.4858359764973736,1.5376801590244435,0.11968905888051017,-0.47924441499828746,-0.4655710734360105,-0.3531550506376069
-0.49355696172856833,-3.4902156092158707,-0.049403104891448904,1.1634072870332166,-0.43026376400005445,-0.15423519557051002,0.6834251615175752
-0.40772108233572696,-0.4389327662784603,-1.2318303158768045,0.10928381259450938,-0.2906319790444682,-0.798702314347823,-0.19883487097907185
-0.5089868920084653,-2.560927795741547,-0.4056868431024819,1.9039438554107395,-0.8671420847607775,-0.40442793483791944,0.3968279938673401
-0.5193664245927947,-2.9586788117870717,0.7854232645985074,1.5953745743136063,-0.7379177196625496,-0.1020726228596107,0.21368227728851533
-0.3115703648911456,-0.28943590851094286,-1.5263075023548218,0.20155610040048222,-0.33082426356674516,-0.4110595174716939,-0.49079215543680743
-0.2740555270096742,-1.4561303782778223,-1.1095002061647001,-1.1404826006660291,0.4172928089889125,0.023259408563257693,0.0035193652842732534
-0.509929500079882,-3.0676536417633935,0.7274952265158817,1.5234018274699286,-0.6854312784104338,-0.10570920554460692,0.1390135641739348
-0.24612947552688347,0.014422425299859055,-1.9708281544683106,0.5032677040971814,-0.44550152602833915,-0.3576760803698415,-0.18735030658942595
-0.2668608718238405,-1.2243797591393422,-1.169876233935428,-0.8150094380434247,0.26205817597701875,-0.06739312361716444,-0.08296856810813122
-0.4904685133848736,-3.486564488609323,0.7771359638946135,1.0090838690755701,-0.41735817093669453,0.03666900839440603,0.20818287676224295
-0.24461065803308732,-0.004836647471367233,-2.1199802757443282,0.4261487351178688,-0.41972282308949094,-0.3758228820885954,-0.3374096477681068
-0.2541148492207348,-1.3830140168681588,-1.07056641051704,-1.2772449028051462,0.45777620364481975,0.007639175229929375,-0.007379589132785316
-0.5012502747007841,-3.20429798079057,0.8074654302540019,1.078735549644021,-0.48699409505512176,-0.01650046443105377,0.26806851135903087
-0.2926403844072621,-1.0395006786175187,-1.0855083837891129,-0.4041334672578922,0.021268535645094032,-0.1887969026120201,-0.21682037113593045
-0.5200620243797974,-2.8280447746572928,0.7037664116435001,1.6972258524055235,-0.8235847483119781,-0.21011949043593306,0.028085885462839893
-0.25127008568570824,-0.7762080600021819,-1.375161898565021,-0.9404547027456274,0.2436723776605788,-0.16030382535450116,-0.21146548868176396
-0.5232376691208986,-2.3713867475752655,0.5286083681101456,1.8387074007982254,-0.9297995916668685,-0.2983418579593101,-0.01313465853993176
-0.2695892425414742,0.19043605377325287,-1.9256979968567107,0.7894507196105796,-0.6115339496250666,-0.4400308049697651,-0.2550984505058097
-0.26362291560882545,-0.3121334386101837,-1.5250337444894484,-0.569702710448278,0.011115190671319039,-0.31429802840349674,-0.3562948832395925
