0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3.7405001977130894,0.5938579219164432,-1.2567149736503345,-0.13315909602320117,-0.22070032920364493,5.695463436943665,-0.13407121282710055,-0.24441906918701684,1.1710884314332062,-0.14435140213769818,0.016914181814984577,0.7454410487053273,-0.1315322297871823,-0.00921057986575432,-0.2569398566008598,-0.5569433123995702,-1.2401301688410353,-0.1904600903414878,0.9839578204209863,-0.1316955773852721,-0.11909343698159933,-0.4115527387574825,0.09474421657725816
0.3921468330070724,0.5815087729119802,-1.2567149736503345,-0.1374508274881003,-0.22070032920364493,4.440335162153166,-0.13691732024572803,-0.24593637217488368,1.754507076098807,-0.15332318236757275,0.0327845218106218,0.1358511321571225,-0.1496888184603958,-0.013865660067072657,-0.24449421623964784,-0.2990678467531087,-0.6817108992650744,-0.5575384910486868,0.533836090243749,-0.48793405662507655,-0.4795181291008291,-0.7627910536801827,-0.8652685105864797
0.7354437122765701,0.6000324964186742,-1.2567149736503345,-0.13458967317816753,-0.2183388857041103,4.445375837955537,-0.13407121282710055,-0.24593637217488368,0.04402968605647721,-0.15332318236757275,0.0433647484743799,0.15762220060527263,-0.14514967129209236,0.028030061744792455,-0.22707031973395111,-0.200721728882377,-0.6602332350506145,-0.3434094239694875,0.7739010130049424,-0.28436921134518883,-0.2735611621755551,-0.5871718962188326,-0.7263354490741613
1.622696914332244,-0.8787780968657347,-1.2567149736503345,-0.2018267994615871,-0.21597744220457563,4.435294486350794,-0.1682245018506303,-0.2413844632112831,0.5611507574646237,-0.14435140213769818,0.0327845218106218,0.1358511321571225,-0.16330625996530587,0.02337498154347412,-0.2743637531065566,-0.5239164352591987,-1.562295132057936,-1.046976358658286,-0.24637490873012963,-1.1749654094447004,-1.1488782716079686,-1.440179232459677,-1.4897308930729405
1.6372024162732086,0.4672791446207005,-1.2567149736503345,-0.14460371326293217,-0.2195196074538776,-0.20716792763334474,-0.14403258879229672,-0.24745367516275055,2.192071059598008,-0.1578090724825101,0.0327845218106218,0.1467366663811976,-0.15422796562869917,0.009409740939519108,-0.2743637531065566,-0.20179726658115027,-0.7246662276939944,-0.6493080912254867,0.4438117442083013,-0.5388252679450494,-0.5824966125634656,-0.8380564068779045,-1.0702315960330966
1.7048947586643775,-0.9189128311302389,-1.2567149736503345,-0.20468795377151985,-0.21597744220457563,-0.20716792763334474,-0.17391671668788528,-0.24441906918701684,2.311406691461426,-0.15332318236757275,0.027494408478742762,6.014039613157671,-0.17238455430191263,0.009409740939519108,3.82274105380442,0.2492989838603279,-1.5408174678434758,-1.1693358255606854,-0.33639925476557675,-1.2513022264246587,-1.2518567550706055,-1.5405330367233059,-1.36331653498311
1.7169826769485148,-0.9744840016503215,-1.2567149736503345,-0.20897968523641897,-0.21715816395434298,-0.20716792763334474,-0.181031985234454,-0.24593637217488368,2.284887662158444,-0.14435140213769818,0.022204295146863718,5.894298736692845,-0.1814628486385194,9.958053688235314e-05,3.6833498817588457,0.34668323874841683,-1.4549068109856356,-1.1387459588350854,-0.4564317161461735,-1.353084649064603,-1.3548352385332425,-1.615798389921027,-1.4786849782883917
1.6420375835868637,-0.9096509693768915,-1.2567149736503345,-0.2061185309264862,-0.21715816395434298,-0.20716792763334474,-0.17391671668788528,-0.24593637217488368,0.5876697867676055,-0.14883729225263545,0.006333955151226488,6.0249251473817464,-0.17692370147021605,-0.00921057986575432,3.5290239412798177,-0.5892793970342252,-1.5837727962723958,-1.1693358255606854,-0.33639925476557675,-1.2513022264246587,-1.2518567550706055,-1.5154445856573984,-1.4475109521186666
1.6347848326163814,-0.9096509693768915,-1.2567149736503345,5.838069948806441,-0.23959187719992203,-0.20716792763334474,6.559973435784732,-0.27173052296862044,0.5744102721161144,6.99269977072755,-0.02011661150816883,0.15762220060527263,6.391222251064767,-0.02783090067102775,-0.27685288117879897,-0.3634689455454923,-1.6267281247013161,-1.2305155590118855,-0.3664073701107258,-1.3021934377446307,-1.2518567550706055,-1.565621487789213,-1.3898267304660255
1.6202793306754169,0.47654100637404706,-1.2567149736503345,-0.14460371326293217,-0.22306177270317956,-0.20716792763334474,-0.14545564250161047,-0.2550401901020849,0.5744102721161144,-0.1578090724825101,0.027494408478742762,0.15762220060527263,-0.15422796562869917,0.009409740939519108,-0.264407240817587,-0.7183614093048519,-0.8964875414096748,-0.4657688908718873,0.6538685516243452,-0.36070602832514626,-0.40228426650385124,-0.6624372494165544,-0.9648008062947772
1.6541255018710008,0.5722469111586338,-1.2567149736503345,-0.13458967317816753,-0.22070032920364493,-0.20716792763334474,-0.13691732024572803,-0.24441906918701684,0.6407078453735691,-0.14883729225263545,-0.004246271512531602,0.15762220060527263,-0.15422796562869917,-0.018520740268391074,-0.2619181127453446,-0.3633552708293627,-0.8320545487662946,-0.3739992906950873,0.7138847823146433,-0.28436921134518883,-0.32505040390687334,-0.6122603472847401,-0.6271676807862172
1.600938661420797,0.3900969633428086,-1.2567149736503345,-0.15604833050266312,-0.22896538145201617,-0.20716792763334474,-0.15684007217612037,-0.2550401901020849,0.4550746402526962,-0.13986551202276087,0.011624068483105533,0.15762220060527263,-0.14061052412378902,-0.004555499664435983,-0.2619181127453446,-1.81783200792779,-0.4669342571204737,0.054258843463311834,1.22402274318218,0.12276047921458845,0.11260815080933338,-0.1857566791643173,-0.6188218785045586
