0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-0.8880829118428145,2.6078251811447757,3.0410521242683237,2.323264860196227,5.073681392111541,1.6970245769385803,-0.05694568789077985,0.37576491988456956,0.3940514573447753,0.7766601856427897,1.0600777461070323,-0.7945484848764715,-0.06057273215744567,-0.16279703665539041,0.07183375238630513,0.0499240001655083,0.02007981411152505,-0.1698665203522023,0.06747438335022901,0.03334203986087666,0.10939731839394125,0.0038053959312569544
-0.6134465954227202,2.3513407242310382,1.561301815759829,1.5822713307637988,3.6993977118573818,0.6384406491818276,-0.5053581596049695,0.8430063570404283,-0.43726919704017436,-0.5400315158195851,-1.2363178608489644,0.4023770001438729,-0.0179597236055918,0.03732652271519459,0.02133801751350832,0.047453243748457295,0.011226497414541507,-0.003475838577098418,0.0272980330990296,0.015949317316990994,0.05005967260902966,-0.002492578944034964
-0.5694965671039827,1.7186415503454726,1.200878114961264,1.956731408325489,3.6715539841458513,0.7085229155714506,-0.18846599644297446,0.5512884244782794,-0.11932319962012251,0.8187382354035146,-0.6975615889359873,0.8074157966794773,-0.005947591564040911,0.19114790182184854,0.020245506164725,-0.0018113294776914107,-0.011745911929257785,-0.014763152974940422,0.01363985460860364,0.00968707089928364,0.02197699161048717,-0.00579534076173863
-0.4580153405549701,4.262777696901211,0.3487545145444151,1.9441536672610928,3.6435106633833096,0.5523090375934896,-0.04744402604078805,-0.08063945235461775,0.052277058979357215,0.3135393084654672,-0.16434581002214024,0.3448408722500429,0.0525217212906494,-0.16450578365580903,0.02054548411988926,0.04388074439429567,0.030500285401150608,-0.0030044120711811254,-0.00513916319281402,-0.01458629542910584,0.048376123629300646,0.0037576586485029593
-0.6041752023224582,2.602165379903136,2.17482826503552,-0.7244965438310906,0.015011564579611579,-0.3943866984331244,-0.2879836426732933,0.23617775776070318,-0.1367389716132024,-0.5084712603091909,0.10421364863465403,-0.2734105788758824,0.09943930059641752,-0.45529856788568496,0.05911530186247983,0.020886018836808455,0.01814266386941221,0.12042963940800752,-0.01604165448960829,0.021425573128019425,-0.026064450144197192,0.0017519283477031014
-0.24868136177129824,5.009889395743054,1.359619860467835,-1.1282118141780282,-1.8673290698234106,6.228130047313287,-0.679642096412822,-0.1912242918424471,-0.6073283904621639,-0.5344470520699665,0.13079695457434845,0.1332128790160581,1.0804083086943839,0.27948678612730743,-0.12616086782310237,-0.02912161950415476,0.04150572781099032,-0.01990268881725758,0.010163193463554116,-0.027118828603000963,0.018290755231495977,0.006141068512277173
-0.26383714513660844,5.100209164657878,1.2291467833191274,-1.211543196364727,-1.7923988088918947,6.076021825394807,-0.6324000301806874,-0.2317578224941716,-0.5679450031335193,-0.5655261777220476,0.13534627882638522,0.21721749169609558,1.0429160811031961,0.17916524566093509,-0.10569771102628507,0.03854856931591943,-0.0286820839412154,0.08921230600893254,-0.013977227484964837,-0.010542523940373237,-0.016005788391535124,-0.008375213026623054
-0.2891845586854908,4.806584351116398,0.5751430197685276,-0.22717138768954795,-2.217699276657586,5.949782280504306,-0.6444944141552326,0.07862034887782555,-0.2807304620561358,0.7887336332453762,0.4163048527674982,0.34195472200945776,0.9230825323842476,0.4164633057097324,-0.11418710935288537,-0.022890750134168972,-0.019069648788004143,-0.0032810711643596127,-0.003740095687780616,-0.01848853642766098,0.0017453171804258914,0.001040594818655342
8.412586830086212,4.1922940460111215,1.3870299431633446,0.10547935765349384,-0.6032529602818115,-0.15441410647188267,7.200274620395174,4.263593170937125,4.713842994210012,-1.0593151125104894,-0.35440548974318087,0.00874250124269326,0.6545328892861442,0.16948216853814016,-0.029417803877468267,-0.04064683844951256,0.0012280195973654446,0.00024136194249442717,0.012669829133566549,-0.01439534895825722,-0.005237067402126133,-0.018412486914512808
-0.5765298207160531,2.1044329487788,1.6800467138606225,0.06851359660011964,-0.2735995412924873,-0.4610800838420321,-0.15899549796196769,0.21892536695893772,0.09877487273910898,0.7405831415870726,0.41419879321263947,-0.04939816795068163,0.10234282535946437,-0.18368870178626176,0.02936054190342298,-0.0217383849682381,-0.0459040286928072,-0.03015365885124396,0.01378311248599448,-0.003574533798764716,0.03921049398825925,0.005435291582653235
-0.5971210946632024,1.8015555399071013,1.821261340332929,-0.20317123031571827,-0.10680854373711199,-0.3543223560422675,-0.041399877079656686,0.09093459015858193,0.12612563072445618,0.7055919148775461,0.40001295948850407,-0.1335868206501706,0.05115879353448513,-0.05034779233956015,0.014535852067205682,-0.03103630119809538,-0.06178331940669872,-0.021556388437777744,0.007786328501482273,0.016644596196080694,0.0050802612132018945,0.0046707335467625665
-0.6852842311572814,1.2543340944512953,2.0988167696077147,1.173629589878985,-0.7135833671192258,-0.5362597862271922,-0.38822665524836086,0.5695805752155318,0.12299032780026699,0.6069096697906539,0.88236260822164,-0.20853358929359478,-0.008351106125616589,0.08582993105929672,-0.013762562589553958,0.009451923542750732,-0.04119102485578769,-0.010870069851496836,-0.003223847007750146,0.010095529724143756,0.017371509320241327,0.0010215943964579327
-0.6753102100945116,1.6495060432292303,1.8976221334875294,1.3575585883331476,-0.8451515508431889,-0.6354310312892323,-0.4770193725561194,0.6789472316924793,0.11141347796371583,0.6360747897515183,0.8482559381208873,-0.17222887525678926,0.06844565260343609,-0.05213293636483956,-0.010046605056871803,-0.00755240506598174,-0.03549677400826083,-0.011411559093772524,0.00156828086018328,0.005376013439312743,0.02187618306562106,0.005910622658507714
-0.6777556327654869,1.3049830329218235,2.02688602328795,1.127952049731046,-0.695877119803014,-0.5289410652442813,-0.3672586955342196,0.5132359564216493,0.12587194156543724,0.591916304982685,0.8636595085106297,-0.18819258200033068,-0.026223754047928177,0.1074713209994692,-0.02229041536040413,0.020099356357240236,-0.02695185544045903,0.004776908596269426,-0.0022080781338436758,0.004640210716342312,-0.0175893824313201,0.007381203771294073
-0.6184069227350302,1.5864904288835355,1.9042321352316738,0.18231076707044944,-0.24771108621830384,-0.39897913887557784,-0.1832125183808373,0.31775521908643256,0.11380371166105574,0.6884454222837908,0.5736860561952916,-0.4962333426297913,-0.05441750244900253,0.2465053015278352,-0.005265494647199208,0.02498327700496879,-0.06838089744104364,-0.00555802482983637,0.004538537339545289,-0.01164860018520526,-0.023248971127626975,0.006161560291165987
-0.4979537555438739,2.6248233475243863,1.4967100305598589,-1.717396319627909,0.5391391053001128,-0.21471775491225317,0.26010976110695266,-0.2988055712073388,0.12018594680892063,0.8140798089188636,-0.16694794004396848,-0.11263770540377148,0.17832117828402175,-0.2934613097805704,0.04336318920231361,-0.045060307593562596,-0.10992551129962538,0.017679485405303806,0.0178974475855957,0.03893938433800445,0.015666011813740586,0.008198071224041117
-0.35845003752843524,3.725385332545369,0.5823232951757862,-1.6559863082807331,0.5037363060126147,-0.17159902958125062,0.5547660512435364,-1.1368774398855146,0.20737855996964774,0.2533443093742885,0.11040899492805067,-0.10766881932665884,-0.08941823403927658,0.0006165565953735323,-0.0017255133293680054,-0.03079599718260954,0.07303083488901789,0.014179261940754738,-0.029470059233059936,-0.00877062705007992,-0.003270645079054216,0.0008556450250394196
-0.37269479630716573,3.3636845714800003,0.7192307920434244,-1.5094401833626276,0.47087483920903445,-0.13796554079236664,0.5698081102298513,-1.1482901631447344,0.2151530554319782,0.2397774097840316,0.19964213184301136,-0.13762364200336627,-0.1496475034757702,0.1025481497380865,-0.0032292263821189723,-0.011327293884603962,0.022386924325380374,-0.0036281455965820517,0.025430773251380413,-0.007981821044483788,-0.038959640308175066,-0.010700578614026094
-0.4215374820564486,2.822294555175106,1.3025680696844593,-1.9277835262645318,0.6626342000184762,-0.19412334133063117,0.2981885844693061,-0.45055227095092554,0.09895966540481231,0.8975140827787869,-0.2089538578416193,-0.43085710107168174,-0.0011995320273178037,0.09668572692332655,0.039753410277230714,-0.03470253271424058,0.07739449217456942,0.05231462688845995,-0.021324579239637483,0.04014836013236893,0.10191765447472219,-0.017228629200263287
-0.46463979251583004,3.420278641450308,0.6291546947569797,-0.08427810654830512,-0.2401780621032496,-0.4454513431260646,0.17221718817561857,-0.5482288734318991,0.21367988326014947,0.3245500423010119,0.48799669114868843,-0.0629871878706384,-0.01932739341637783,-0.03313976244495367,-0.028767900387678427,0.01480456071880737,-0.012760152728361129,-0.0098153571292931,0.03012543732493465,-0.0076259598534558,-0.04057550516008549,-0.00401029352468215
-0.511185107379821,2.788040344912832,1.057257982203657,-0.05397321383203667,-0.1918040836100305,-0.34942751513403364,0.23750652888812135,-0.6346940527184788,0.2146798692787744,0.18272278163030428,0.6349979974163044,-0.027314671885292182,-0.11182956280562253,0.10107431451221849,-0.045646925572787815,0.009864426083988983,0.06093560703552373,-0.0142339956813172,0.013117552306068538,-0.006965912371669968,-0.020876837715966354,-0.015807394484832683
-0.44402739600352015,1.9897146043450236,1.8321909925064275,-2.269993572674796,0.8627583470408351,0.012504946306576158,0.5242669787190931,-0.7540440141888718,0.09827533065076688,0.7599633265768457,-0.17349534023923763,0.1423801273898241,0.013986462954550156,-0.1983380849285598,0.08219841420389178,-0.08952243692051724,-0.0016615663923937925,-0.01796340230945236,-0.0040247396001567735,0.0018203228666825685,0.03551601534291302,-0.015461235035821684
-0.586447258402371,1.6011525497256456,1.8731944996533232,-0.36417970507381914,0.002047920123627861,-0.29789290115074407,0.04139121823198436,-0.026992732560588758,0.12604072839284278,0.7659568763325765,0.39682958401783935,-0.18833715080999863,-0.04209242908397206,0.1562631844610603,0.005878416080763187,-0.04656197898938717,0.047952729315655904,-0.020871137031500994,-0.010664769015805212,0.006805521291503625,0.05029689639273518,-0.012719248947840461
-0.41553535971725836,3.761088217742514,0.41486608935819136,-0.3255264027330633,-0.15957982289449768,-0.4552473616091869,0.20960211811107363,-0.624462205540632,0.20071326336610243,0.42230195540499404,0.36835466503255876,0.03125149327124386,0.02112257474843669,-0.15247930628128326,-0.00035449214010822524,0.0012557434474858196,-0.023253530809947586,-0.021003838402923244,-0.012033275908187082,-0.041178326833732515,-0.010248551382113275,0.008576365645892947
-0.4095103114366365,3.8253267483375226,0.3831136250331001,-0.3858184881157776,-0.13413133124486593,-0.450820560170096,0.20926891380913,-0.6352671487016643,0.19579229935078796,0.42047748677428043,0.34395732373137683,-0.01100986381255457,0.021324787260629145,-0.15421521776932803,0.0031342690039526415,0.004207919245419249,-0.04035968061947029,-0.011264881044641782,-0.017452863389076593,-0.04126413127121495,-0.03387789503324763,0.011030990295870503
-0.6345653401938112,1.3141809495057504,2.057558178299505,0.06340370012690559,-0.1808635941564925,-0.3245925390689851,-0.06747145138328571,0.12349373496491792,0.1377009363874337,0.6517003772306416,0.5655186630695441,-0.20609634295764104,-0.03894043879530205,0.11807128114120402,-0.0077963098085519255,-0.02119683594141175,-0.05764682608448172,-0.0393132855519598,0.006870315795673874,0.007604905559001992,-0.009118394809778295,0.0031048834932340874
-0.6041010126147658,1.7225335234835237,1.788099462304124,-0.07649589263032656,-0.14172779635679406,-0.3653706535742844,-0.0864193932067213,0.15844868542002855,0.12639908864734067,0.698613889162079,0.4703091325636158,-0.3602772877843028,-0.02199656349807368,0.1503300310605845,0.0008034501993468167,-0.026164614858135128,-0.06633491272376282,-0.035953221428931606,0.007802115803405476,-0.004133930681190261,-0.029801662771916683,0.007912264748943092
