0,1,2,3,4,5,6,7
-2.579480698748026,-1.59112901158506,6.859773994183975,5.288734179571886,0.46713309294956334,-2.195565809177648,2.4579886331387715,1.0394649581602908
-1.951720223851803,-0.8552292230387194,5.129175366557357,3.7953479435820507,0.11725127804176103,-1.554730252777768,0.2171578964504098,0.06294537656837858
-1.3364888123058956,-2.2065205176952856,2.570741064097172,2.4722824883343546,-1.0415569549027903,-1.2315686810375146,-1.5200432642392983,-0.11363000531451042
-2.199304176666514,-1.7151687293136306,5.974467729880733,5.671245643159782,0.9178756575445189,-3.1841543268872674,2.903390585428287,0.5344203578098552
-0.9511954786236125,-1.56137916017883,2.012495776649745,1.4564755696380494,-1.9020493462953838,-0.9566084823390067,-2.8589266646211344,-0.7993314919008664
-0.9788529184973606,-1.8298866649633465,2.280219675846837,2.418169415240896,-1.4395907237517516,-1.4410076938560867,-2.18758567202571,-0.7584246050110174
-1.13223051588461,-0.004060864583298685,2.537065415679547,1.3067181811374518,-0.6371051159963192,-1.353127240638298,-2.6241100990890196,-0.9347381714744781
-1.3750798183795918,-2.3472785700451575,2.356116436439012,1.657536229546308,-1.2264202760944325,-0.8083298541431698,-1.9700588863312312,0.2663226765240852
-1.1204133821765068,-0.02516841788422287,2.7611248250446927,1.5943379872085608,-0.3604636712059944,-1.3932935493917182,-2.3071556106038975,-0.8524062140943006
-1.4253733086718148,-2.5315691936103155,2.4861681987110607,1.992809334025917,-0.9199836045982416,-0.9754736243202085,-1.6274666597499132,0.522780152731042
-1.3246831946053617,-1.9978613240844465,2.437483028600554,2.2027138739568146,-0.9798037153588028,-0.9375518339864913,-1.2852646935447467,-0.3726126656217993
-1.718876685141457,0.30540926046017286,1.535164416704108,-1.1131611604818323,0.7353237983837135,-0.32808459332395334,-0.5766527521392402,-0.23252651674444608
-1.8364763693417263,-1.8676933966931324,1.1531573995082818,-0.9899248089304679,0.048741387976384956,0.3373072988372922,-0.31952154944243344,0.8357608578373402
-1.9552009810143816,-0.015926971881201457,2.406210022588711,-0.28717431272722904,1.253800596501011,-0.22054935611954393,0.38902764656537253,0.25502479334719985
-1.9713291704674591,0.09622741682980306,2.4742391949479696,-0.25731431263017335,1.2405670203528751,-0.1715335163241045,0.46151055277608793,0.13190157612912515
-1.9990783644371326,0.07146846351306796,2.550708991428364,-0.2172111122820586,1.2682165972485675,-0.15099898047196397,0.5014739256728772,0.18162832458459077
