0,1,2,3,4,5,6,7,8
-2.5794806987480037,-1.5911290115850598,6.859773994183971,5.288734179571897,0.46713309294951244,-2.19556580917764,2.457988633138766,1.0394649581602977,0.012510629765094778
-1.9517202238517883,-0.8552292230387291,5.129175366557354,3.7953479435820596,0.11725127804171376,-1.5547302527777744,0.21715789645041517,0.06294537656837886,-0.06837564218562138
-1.3364888123058882,-2.2065205176952873,2.5707410640971653,2.472282488334342,-1.0415569549028219,-1.2315686810375164,-1.5200432642392974,-0.11363000531449821,0.07125018521732429
-2.1993041766664985,-1.7151687293136335,5.974467729880732,5.671245643159805,0.9178756575444695,-3.1841543268872625,2.9033905854282827,0.5344203578098449,-0.06002568560705781
-0.9511954786236088,-1.5613791601788303,2.012495776649746,1.4564755696380236,-1.9020493462954018,-0.9566084823390153,-2.8589266646211358,-0.7993314919008541,-0.09240101208427179
-0.9788529184973537,-1.829886664963348,2.280219675846838,2.4181694152408792,-1.4395907237517738,-1.441007693856076,-2.187585672025703,-0.7584246050110095,-0.08465129673903848
-1.132230515884606,-0.004060864583297449,2.5370654156795482,1.3067181811374462,-0.6371051159963301,-1.353127240638292,-2.6241100990890227,-0.9347381714744747,-0.04851275415464371
-1.3750798183795863,-2.3472785700451593,2.3561164364390117,1.657536229546293,-1.226420276094448,-0.8083298541431663,-1.9700588863312318,0.26632267652408564,0.09603844827886567
-1.1204133821765023,-0.02516841788422192,2.761124825044694,1.5943379872085597,-0.3604636712060087,-1.3932935493917125,-2.3071556106039,-0.852406214094297,-0.14484153702224828
-1.4253733086718097,-2.531569193610317,2.486168198711061,1.9928093340259059,-0.9199836045982591,-0.9754736243202031,-1.627466659749914,0.5227801527310423,0.11776915259493177
-1.3246831946053559,-1.9978613240844485,2.4374830286005555,2.2027138739568044,-0.9798037153588256,-0.9375518339864889,-1.285264693544746,-0.37261266562179673,-0.022702182570275526
-1.718876685141456,0.30540926046017286,1.5351644167041105,-1.1131611604818223,0.7353237983837277,-0.3280845933239513,-0.5766527521392408,-0.23252651674444533,-0.013680286354454528
-1.8364763693417248,-1.8676933966931337,1.1531573995082824,-0.9899248089304671,0.04874138797639767,0.33730729883729155,-0.31952154944243166,0.8357608578373404,0.09119653762672258
-1.9552009810143791,-0.015926971881202488,2.4062100225887115,-0.28717431272721233,1.253800596501016,-0.22054935611954196,0.3890276465653743,0.2550247933471992,-0.0745358661820395
-1.9713291704674574,0.09622741682980258,2.4742391949479696,-0.25731431263015697,1.2405670203528798,-0.17153351632410152,0.4615105527760887,0.13190157612912384,-0.09412615260193224
-1.99907836443713,0.07146846351306711,2.5507089914283645,-0.21721111228204165,1.2682165972485708,-0.15099898047196209,0.5014739256728775,0.1816283245845896,-0.08616468700340572
-1.1170922757026258,-1.4339499461810985,0.30745616210004434,-2.0720650912633425,1.1985419800925519,0.5327328794176672,1.5927516346918595,0.6007337789946242,-0.9843056063424434
-1.1487372667052702,-1.5566366299722745,0.2962763188285746,-2.360391304396366,1.0106969714719745,0.6601062711681114,1.182851077451217,0.8884273556846184,-0.9170411539087207
-1.0903475443285142,0.39207647650858013,1.5414839053908418,-2.7402249324942036,1.5359421317933233,0.8806472518697657,0.6989666463556157,0.617758998910083,-1.2695841226116225
-1.028430014045192,-1.625349061836661,-0.16396156330900316,-2.399631442219853,0.6783042401487841,0.7238274108238004,1.2172999831536784,0.30308285461760975,-0.9499305369645488
-1.4063606936782111,-1.3230003389704876,1.0495983443764434,-2.1812555504430913,0.5508332411289558,1.4600117350459958,1.416555701148559,0.4950505056998342,-0.977742791046312
-0.9468153588813691,0.4196724289596077,1.273975559336265,-2.584921798615802,1.7822537577127753,0.4936083592265029,0.7554320140446452,0.5116032914282831,-1.2885444917245363
-1.332564484291232,-1.2349414611573366,0.9618381552354311,-1.9610964648962672,1.0675994347861233,1.0288246766670748,1.7807284763638067,0.5576899915341091,-1.0051915189634397
-1.7262388259930008,0.18541447225486535,1.766735312827312,-1.1650549016739284,0.8162881932409397,-0.10419555090653136,-0.7513178916178296,0.13615213167187507,-0.07485652801888454
0.9231601868201487,-1.985534192482183,2.312954428527756,-1.1116545688464923,0.8868312092642309,0.15827255669059345,0.8763127234974242,-0.6089735881334462,3.2796947331886925
1.1847390027386704,-2.046816182146359,1.4256007341776178,-2.0360593683298673,0.430405566325126,-0.013343730942364965,-0.2539623451723594,-0.5657898967497917,3.497505682291446
0.8495496630488377,-2.4610373547160673,1.5675302656950645,-1.422930415543085,0.4639431530849235,0.17000077559219895,0.4363499895149483,-0.5441200062250494,3.2024259805940076
-1.9560072789336507,0.3133242575795983,2.483462324802247,-0.3551675012194625,1.213883049591273,-0.16847315157102988,0.35732280563071644,-0.026532511992958176,-0.12016875235742047
-1.8583919470583379,-1.7808589379657886,1.3272723358002132,-0.4335386215361903,0.3786805273320884,0.1882187056418734,0.3829374197292077,0.5244992121265258,0.02446294103367597
-1.916089627062134,0.025835742710573338,2.285643661510717,-0.3590267885406016,1.1463185110410614,-0.19189148984141402,0.3529890982161415,0.0872909558738657,-0.08688534406957751
-1.972823936075773,0.16764879256287393,2.4747811980948438,-0.311812090667335,1.187881815904619,-0.1266577790181551,0.4107252201794829,0.022543077262144086,-0.10707396576704009
-1.9457773359957957,-1.58109972987463,1.60867510874405,-0.45642134738060713,0.30842798114418174,0.390349701241411,0.35687960883696757,0.49341269794276366,0.014481784487344128
-1.8889158863164712,0.0067125616056512485,2.187317812348905,-0.4245562858674606,1.1472558872384124,-0.2524220149790717,0.27398522418594184,0.06588120080400649,-0.08502837470158942
-1.9420272753052727,-1.3578661673455212,1.6580254195339899,-0.416473437803684,0.1848955437106781,0.5289891842721978,0.4700927135727405,0.11323098552562645,-0.03745713606715627
-1.899348858747454,-1.623299907776946,1.4455719120933554,-0.416119015779774,0.1367864784207444,0.48253917470385643,0.4760578791723822,0.1577245885864501,-0.02241397804787721
-1.90340127255461,0.05577638471436381,2.2450783251871873,-0.45571193114207903,1.1637944824012565,-0.23543510890529634,0.20245645045655683,0.18087310683829919,-0.07218639586898389
-1.9806550737881388,0.06905935247741604,2.4863791143678475,-0.3606269545239394,1.1910489958409047,-0.13151886547785532,0.34467498915740996,0.18060577384291418,-0.08618867972938614
-1.9792368333368586,0.28503960858013444,2.550884662905672,-0.36132285914865536,1.1087080962938671,-0.02675222315714481,0.3616265821196837,-0.02199268689175661,-0.11211870538809827
-1.9948661347536667,-1.427425424160717,1.8163012660919176,-0.447123176940552,0.2372054852246021,0.5536917500240024,0.40108026625110976,0.38571793922049674,-0.013201186190949163
-1.9948416954423385,-1.5021595344221765,1.7996721162077687,-0.398678583445716,0.28415210656913725,0.517765832886126,0.4477869419138628,0.4408876981670186,-0.0026520545688649305
-2.0257531935050026,-1.1047935507972766,1.9730352650034646,-0.5141005535274334,0.04270236380427703,0.8108040950413602,0.3505706766345793,0.11075205147628024,-0.04838412130668901
-1.7428891222777323,-0.1009466450019862,1.849190024046553,-0.28056896556346,1.396831667113794,-0.6669663951573763,0.4124631015634137,0.014009796452939849,-0.09282218625386547
-1.6220662175068614,-1.638759911072962,0.808700145650954,-0.29784438740927943,0.3995981791445327,-0.10053598611642685,0.5854768358159037,-0.09000632460777405,-0.052854721886090715
-1.8336088236548027,0.2500131687095707,2.198523569950935,-0.2679193065233287,1.2889509003189343,-0.3761387829056362,0.4545201681608086,-0.15783310504773337,-0.13176328982142024
