0,1,2,3,4,5
-2.579480698748015,-1.5911290115850651,6.859773994183965,5.288734179571885,0.46713309294950456,-2.195565809177665
-1.951720223851796,-0.8552292230387358,5.129175366557375,3.7953479435820365,0.11725127804173871,-1.554730252777806
-1.3364888123058896,-2.2065205176952913,2.570741064097166,2.4722824883343404,-1.0415569549028252,-1.2315686810375095
-2.199304176666504,-1.7151687293136373,5.974467729880735,5.6712456431597955,0.9178756575444535,-3.184154326887274
-0.9511954786236096,-1.5613791601788332,2.012495776649745,1.4564755696380176,-1.9020493462953993,-0.9566084823390166
-0.9788529184973559,-1.8298866649633507,2.2802196758468387,2.4181694152408797,-1.439590723751778,-1.4410076938560823
-1.1322305158846082,-0.004060864583298082,2.5370654156795465,1.3067181811374475,-0.6371051159963327,-1.3531272406382957
-1.375079818379586,-2.3472785700451624,2.3561164364390126,1.6575362295462928,-1.2264202760944507,-0.8083298541431676
-1.1204133821765054,-0.025168417884222378,2.761124825044692,1.59433798720856,-0.36046367120601136,-1.3932935493917153
-1.4253733086718097,-2.531569193610321,2.4861681987110615,1.992809334025906,-0.9199836045982636,-0.9754736243202036
-1.3246831946053568,-1.9978613240844503,2.4374830286005564,2.2027138739568035,-0.9798037153588277,-0.937551833986488
-1.7188766851414574,0.3054092604601735,1.5351644167041074,-1.1131611604818215,0.7353237983837273,-0.3280845933239529
-1.8364763693417234,-1.8676933966931364,1.1531573995082816,-0.9899248089304681,0.04874138797639721,0.33730729883729216
-1.9552009810143798,-0.01592697188120251,2.4062100225887093,-0.28717431272721283,1.2538005965010142,-0.22054935611954246
-1.9713291704674576,0.09622741682980225,2.4742391949479696,-0.2573143126301575,1.2405670203528785,-0.1715335163241045
-1.9990783644371308,0.07146846351306688,2.5507089914283623,-0.21721111228204149,1.2682165972485695,-0.15099898047196328
-1.1170922757026227,-1.433949946181099,0.30745616210004306,-2.0720650912633434,1.1985419800925514,0.5327328794176679
-1.1487372667052673,-1.556636629972275,0.2962763188285732,-2.3603913043963667,1.0106969714719733,0.6601062711681124
-1.0903475443285138,0.3920764765085829,1.5414839053908385,-2.7402249324942023,1.5359421317933246,0.880647251869768
-1.028430014045188,-1.6253490618366615,-0.1639615633090051,-2.399631442219852,0.6783042401487849,0.723827410823804
-1.4063606936782092,-1.3230003389704876,1.0495983443764403,-2.1812555504430917,0.5508332411289575,1.460011735045999
-0.9468153588813685,0.4196724289596102,1.2739755593362616,-2.5849217986158006,1.7822537577127744,0.4936083592265018
-1.33256448429123,-1.234941461157336,0.9618381552354305,-1.9610964648962674,1.067599434786124,1.0288246766670774
-1.7262388259930017,0.18541447225486565,1.7667353128273093,-1.1650549016739271,0.8162881932409388,-0.10419555090653171
0.9231601868201484,-1.9855341924821839,2.3129544285277532,-1.1116545688464943,0.8868312092642326,0.1582725566905945
1.184739002738672,-2.0468161821463577,1.425600734177615,-2.0360593683298673,0.43040556632512783,-0.013343730942365654
0.8495496630488393,-2.4610373547160678,1.5675302656950618,-1.4229304155430853,0.4639431530849257,0.17000077559219973
-1.956007278933652,0.3133242575795986,2.483462324802247,-0.3551675012194622,1.2138830495912722,-0.16847315157103096
-1.8583919470583368,-1.7808589379657902,1.3272723358002125,-0.43353862153619066,0.3786805273320885,0.18821870564187437
-1.9160896270621348,0.025835742710573546,2.2856436615107154,-0.3590267885406019,1.1463185110410603,-0.1918914898414147
-1.9728239360757744,0.16764879256287393,2.4747811980948415,-0.3118120906673357,1.1878818159046178,-0.12665777901815722
-1.9457773359957944,-1.5810997298746323,1.6086751087440492,-0.45642134738060713,0.3084279811441822,0.39034970124141294
-1.8889158863164717,0.006712561605651347,2.187317812348903,-0.42455628586746097,1.147255887238412,-0.25242201497907274
-1.9420272753052725,-1.3578661673455232,1.6580254195339894,-0.416473437803685,0.1848955437106781,0.5289891842721974
-1.899348858747453,-1.623299907776948,1.4455719120933548,-0.41611901577977434,0.13678647842074607,0.482539174703858
-1.903401272554611,0.05577638471436396,2.2450783251871855,-0.45571193114207914,1.1637944824012554,-0.235435108905297
-1.9806550737881405,0.0690593524774163,2.486379114367846,-0.36062695452393956,1.191048995840904,-0.13151886547785774
-1.97923683333686,0.28503960858013455,2.5508846629056707,-0.36132285914865475,1.1087080962938671,-0.0267522231571478
-1.9948661347536665,-1.4274254241607187,1.8163012660919169,-0.447123176940553,0.2372054852246031,0.5536917500240036
-1.9948416954423378,-1.5021595344221785,1.7996721162077676,-0.3986785834457166,0.2841521065691378,0.5177658328861267
-2.0257531935050017,-1.1047935507972784,1.973035265003464,-0.5141005535274339,0.0427023638042794,0.8108040950413627
-1.742889122277733,-0.10094664500198638,1.8491900240465522,-0.28056896556346017,1.3968316671137917,-0.6669663951573787
-1.6220662175068599,-1.6387599110729647,0.8087001456509533,-0.2978443874092802,0.3995981791445321,-0.10053598611642714
-1.8336088236548047,0.2500131687095708,2.1985235699509333,-0.2679193065233291,1.2889509003189328,-0.37613878290563924
-2.2323628939187015,1.058225520689654,3.432250024091805,-0.32316802401013367,0.8449197389755992,0.6522880389840604
-2.3155785164419296,1.0381475595724008,3.6144277255592816,-0.4178220619533597,0.7928877938852318,0.7922379371619362
-2.4319179573952714,1.191584506090577,3.950613188435732,-0.45106835873551304,0.6480917361564698,1.0952088876249197
-1.9075991940979586,-1.2671949688900188,1.6743840260376721,-0.30344161788478624,0.253579156859572,0.482670430777836
