0,1,2
-0.8880829118428145,2.6078251811447757,3.0410521242683237
-0.6134465954227202,2.3513407242310382,1.561301815759829
-0.5694965671039827,1.7186415503454726,1.200878114961264
-0.4580153405549701,4.262777696901211,0.3487545145444151
-0.6041752023224582,2.602165379903136,2.17482826503552
-0.24868136177129824,5.009889395743054,1.359619860467835
-0.26383714513660844,5.100209164657878,1.2291467833191274
-0.2891845586854908,4.806584351116398,0.5751430197685276
8.412586830086212,4.1922940460111215,1.3870299431633446
-0.5765298207160531,2.1044329487788,1.6800467138606225
-0.5971210946632024,1.8015555399071013,1.821261340332929
-0.6852842311572814,1.2543340944512953,2.0988167696077147
-0.6753102100945116,1.6495060432292303,1.8976221334875294
-0.6777556327654869,1.3049830329218235,2.02688602328795
-0.6184069227350302,1.5864904288835355,1.9042321352316738
-0.4979537555438739,2.6248233475243863,1.4967100305598589
-0.35845003752843524,3.725385332545369,0.5823232951757862
-0.37269479630716573,3.3636845714800003,0.7192307920434244
-0.4215374820564486,2.822294555175106,1.3025680696844593
-0.46463979251583004,3.420278641450308,0.6291546947569797
-0.511185107379821,2.788040344912832,1.057257982203657
-0.44402739600352015,1.9897146043450236,1.8321909925064275
-0.586447258402371,1.6011525497256456,1.8731944996533232
-0.41553535971725836,3.761088217742514,0.41486608935819136
-0.4095103114366365,3.8253267483375226,0.3831136250331001
-0.6345653401938112,1.3141809495057504,2.057558178299505
-0.6041010126147658,1.7225335234835237,1.788099462304124
-0.6009282843209723,1.8582112768320946,1.7464284705131718
-0.4698440756412776,3.59817467213824,0.5388908552844156
-0.48284229046428795,3.4361593330160916,0.6657860952372971
-0.5582317658500827,1.3336883352415767,1.2557067129429953
-0.46204445359271107,3.5793644302494196,0.5258580663740614
-0.4808497185756292,4.257982949003909,0.941476931634943
-0.5875803456253854,1.960745232722801,1.7805653754762847
-0.46567292298026247,1.611441804365189,1.3925175254155189
-0.34020284400867234,3.79292954711053,0.4670816994590388
-0.5133663703509341,1.1577478106572225,1.9248341737726762
-0.31931096499844536,2.619531342414964,0.5888392733157567
-0.4600549984196249,3.0168893982910587,1.8444809121979058
-0.22519676573987785,1.7765819184080487,-0.028994409821826127
-0.2793438182798016,3.4428672813905896,0.502558514718151
-0.25738579020084,3.416856182673555,-0.19387094536931895
-0.2710229675936564,3.3873941150165856,-0.11782792159690221
-0.4473938278995255,3.4083795505972097,1.5860671656149579
-0.46321149044128507,4.333146088094075,0.9088507686113073
-0.5751405830845026,0.5547400507060498,1.5456540073791307
-0.4979900216599736,2.60250601695683,1.1749191784592705
-0.4727090183075466,3.1032017716660723,0.9558627449345078
-0.43730570258660834,3.7000000104864106,0.4019066034785912
-0.43278902748144027,3.8888553990247914,0.3917573869431492
-0.5142451285346012,1.3354675486550054,1.292532476753025
-0.5291939691765345,2.2538515324766117,1.5793151107295962
-0.6894260753917298,1.7556543004767342,2.600709746933447
-0.6172838456864272,1.30504021882956,1.9400878068884164
-0.5445649640114798,1.8066502754016653,1.5509906755410374
-0.5976857706918005,1.5581730432635466,1.7520114687773867
-0.43481860518214116,4.115440993682581,1.0251250671568595
-0.7198934563925278,1.4481683330357757,2.6840078574655104
-0.6466925310959422,1.0970156663069535,1.9564430984309638
-0.663753152283839,1.0502804493338243,1.9936373966235426
-0.6156795307491087,1.0571597485104256,1.4032381212165863
-0.6461779103027321,1.3173933701042526,1.8694693985888378
-0.6844124019797942,0.8161140017159566,2.2237117319947286
-0.5465815655965419,3.031332893633659,1.8359429224558332
-0.658949784748829,1.0270819588042548,2.068155260680418
-0.4125721423352391,4.056127409885561,0.24933473037156223
-0.636898599259088,1.4120599442341668,1.767804649004586
-0.4985865758104543,3.7688376057149062,1.2674244137586732
-0.6442820423856467,1.3344475895847323,1.9111046426921954
-0.6506503491771459,1.1207488430997414,2.0007869666939095
-0.38088011205505495,2.8514738674676177,0.31762828964217327
-0.673339677762734,1.7620770387757516,1.8548889331217555
-0.6865772686974452,1.5345877461000175,2.5573777274874407
-0.6596502722514551,0.7598203146540867,2.1685989878284944
-0.7264177914678146,1.3943941299528038,2.645393645699244
-0.5040215519546758,3.893225309305128,1.3241134019549685
-0.6523225576081247,1.0569891784889818,2.0472373960837755
-0.5017543031018815,3.7291719416929494,1.4026087197082442
-0.608484626486529,1.3490999592119177,1.7817838587564148
-0.6305452325924172,1.063261301522326,1.9805764993536075
-0.623811822256212,1.2343646861334396,1.8708535283289063
-0.6137163523198655,1.760391208153575,1.786142580849548
-0.5215146701146975,2.335226399054174,0.9523405926644363
-0.47293703391911385,4.031186980943455,1.1255995994768284
-0.6056263725974983,0.7764832206849138,1.5113989843323141
-0.6352253798900089,1.2949951838583431,1.8843176706088505
-0.6357923752239785,1.4547486166590964,1.8641507964445587
-0.6597956870775834,1.5726211629387505,1.8513126823724242
-0.5853029444413382,1.7049586079815764,1.2776044000080249
-0.6166765309516442,1.749604627433043,1.7153546522525696
-0.5947892306857927,1.749560132328507,1.661200180902411
-0.6202504793218998,1.4302252640194264,1.7787173179904965
-0.6787620386535327,1.0525777948239108,2.1229121069775196
-0.6567886659865627,1.5176288148271326,1.8374624701030093
-0.6405402164061664,1.9966576293032503,1.4439514036638215
-0.584422477181406,1.4858359764973736,1.5376801590244435
-0.49355696172856833,-3.4902156092158707,-0.049403104891448904
-0.40772108233572696,-0.4389327662784603,-1.2318303158768045
-0.5089868920084653,-2.560927795741547,-0.4056868431024819
-0.5193664245927947,-2.9586788117870717,0.7854232645985074
-0.3115703648911456,-0.28943590851094286,-1.5263075023548218
-0.2740555270096742,-1.4561303782778223,-1.1095002061647001
-0.509929500079882,-3.0676536417633935,0.7274952265158817
-0.24612947552688347,0.014422425299859055,-1.9708281544683106
-0.2668608718238405,-1.2243797591393422,-1.169876233935428
-0.4904685133848736,-3.486564488609323,0.7771359638946135
-0.24461065803308732,-0.004836647471367233,-2.1199802757443282
-0.2541148492207348,-1.3830140168681588,-1.07056641051704
-0.5012502747007841,-3.20429798079057,0.8074654302540019
-0.2926403844072621,-1.0395006786175187,-1.0855083837891129
-0.5200620243797974,-2.8280447746572928,0.7037664116435001
-0.25127008568570824,-0.7762080600021819,-1.375161898565021
-0.5232376691208986,-2.3713867475752655,0.5286083681101456
-0.2695892425414742,0.19043605377325287,-1.9256979968567107
